AGE,FG3M,FTM,FTA,OREB,TOV,STL,BLK,BLKA,PFD,DD2_RANK,TD3_RANK,All_Star_Selection
0.358581,0.153976,0.109352,0.128409,0.054545,0.212564,0.225805,0.027027,0.116693,0.142857,0.642118,0.696754,1
0.541667,0.045723,0.121322,0.130467,0.290521,0.132829,0.123733,0.081081,0.190476,0.153469,0.710712,0.622134,1
0.488474,0.34631,0.457064,0.512771,0.318702,0.430291,0.340631,0.166007,0.465702,0.48734,0.121497,0.616553,1
0.109356,0.106969,0.046313,0.080342,0.115073,0.090027,0.164526,0.112461,0.182354,0.066674,0.848645,0.605327,1
0.238726,0.037673,0.083833,0.099481,0.144343,0.018738,0.132106,0.103013,0.226567,0.122449,0.868914,0.615385,1
0.303504,0,0.098039,0.114339,0.272779,0.189664,0.239134,0.26816,0.141303,0.134501,0.458548,0.617285,1
0.561067,0.320755,0.29014,0.287228,0.133132,0.192982,0.521377,0.152624,0.122234,0.324301,0.266991,0.615385,1
0.363773,0.29059,0.389872,0.378909,0.109851,0.513526,0.348045,0.177612,0.368927,0.411367,0.524407,0.798877,1
0.215819,0.017463,0.019608,0.01626,0.04365,0,0.033333,0.000001,0.046922,0.043449,0.865957,0.616237,1
0.333333,0.12456,0.160587,0.171433,0.142644,0.31623,0.340937,0.099813,0.238095,0.189926,0.394615,0.460033,1
0.165449,0.123019,0.127451,0.146329,0.138724,0.142091,0.183818,0.122486,0.285714,0.132653,0.586405,0.62455,1
0.237012,0.018805,0.040959,0.068919,0.130333,0.071883,0.07967,0.039073,0.171689,0.080484,0.788619,0.668016,1
0.164358,0.037736,0.101631,0.12616,0.118915,0.152456,0.117298,0.149945,0.190476,0.126962,0.868914,0.615385,1
0.25,0.32551,0.263456,0.197867,0.200595,0.192863,0.563534,0.135135,0.124493,0.248061,0.330225,0.615418,1
0.641256,0.242307,0.061252,0.04396,0.036364,0.117205,0.213731,0.027027,0.059623,0.040816,0.842967,0.650395,1
0.380967,0.019922,0.075619,0.077411,0.125715,0.081598,0.080461,0.114364,0.105673,0.076711,0.82455,0.604843,1
0.219896,0,0.037157,0.033949,0.07075,0.02077,0.036893,0.156321,0.017486,0.030279,0.876559,0.68669,1
0.223544,0.515881,0.320937,0.302185,0.090909,0.611515,0.62285,0.214393,0.401032,0.318969,0.024259,0.23601,1
0.125716,0.172141,0.078431,0.097561,0.056988,0.123422,0.233333,0.037763,0.190476,0.107789,0.896739,0.614154,1
0.182178,0.10117,0.071413,0.042287,0.09628,0.159813,0.156815,0.027027,0.164452,0.08377,0.905963,0.854245,1
0.204743,0.293822,0.329717,0.377808,0.145065,0.33439,0.340782,0.092309,0.475305,0.297775,0.591253,0.397554,1
0.242015,0.000443,0.050369,0.075088,0.265476,0.14141,0.320912,0.108108,0.150382,0.112042,0.574474,0.676871,1
0.590093,0.248785,0.455973,0.515531,0.252254,0.66583,0.430563,0.138132,0.428571,0.535898,0.044572,0.077147,1
0.270908,0.084184,0.068603,0.05891,0.022421,0.220786,0.17488,0.027027,0.145598,0.065218,0.653265,0.582532,1
0.45207,0.267844,0.151891,0.152734,0.018882,0.224966,0.170455,0.009189,0.047619,0.188529,0.848146,0.691025,1
0.338726,0.273823,0.107843,0.10507,0.101579,0.173128,0.306358,0.019626,0.142957,0.092751,0.868913,0.655629,1
0.419057,0.15118,0.33466,0.348916,0.072061,0.315207,0.458373,0.054054,0.322815,0.319282,0.706751,0.910419,1
0.256396,0.240989,0.087469,0.092086,0.08173,0.260646,0.272048,0.023479,0.150061,0.113773,0.735548,0.651272,1
0.230355,0.115331,0.085113,0.104377,0.231045,0.145381,0.2,0.086263,0.186141,0.093052,0.410371,0.614261,1
0.20647,0.030935,0.048223,0.044625,0.14893,0.087719,0.072829,0.132606,0.003591,0.061224,0.803925,0.578182,1
0.25,0,0.317971,0.286488,0.511235,0.344831,0.274115,0.291854,0.45522,0.353793,0.054518,0.598178,1
0.170175,0.010078,0.100513,0.121951,0.219737,0.103997,0.145689,0.214874,0.224111,0.141148,0.873365,0.685881,1
0.384408,0.254098,0.564287,0.519294,0.31586,0.722829,0.632108,0.084226,0.521337,0.532693,0.00472,0.012649,1
0.250324,0.095776,0.054793,0.08782,0.086837,0.078167,0.134484,0.057887,0.182356,0.062001,0.854729,0.615073,1
0.346795,0.252753,0.057131,0.052557,0.054545,0.094172,0.159293,0.027027,0.058568,0.081633,0.833721,0.606473,1
0.469315,0.029538,0.077169,0.104674,0.277078,0.158061,0.2,0.212252,0.190476,0.141933,0.81291,0.735064,1
0.291562,0.018088,0.018453,0.016549,0.036364,0.052541,0.029499,0,0,0.029922,0.86481,0.564387,1
0.323074,0.379277,0.345152,0.310753,0.145646,0.387261,0.324225,0.174684,0.515624,0.344362,0.586662,0.648038,1
0.776117,0.01573,0.064101,0.069404,0.145455,0.085461,0.120352,0.125454,0.129145,0.07207,0.83777,0.780375,1
0.601713,0.333327,0.284604,0.304175,0.113929,0.390927,0.50169,0.033733,0.066568,0.291344,0.071101,0.397673,1
0.140903,0.029212,0.056285,0.089296,0.187154,0.087719,0.103693,0.096641,0.093441,0.124614,0.786197,0.69982,1
0.083333,0.143193,0.08135,0.089431,0.111344,0.185487,0.118696,0.063719,0.146943,0.105415,0.804132,0.589744,1
0.166667,0.249621,0.029377,0.037962,0.052469,0.144924,0.166667,0.027027,0.047619,0.032898,0.816984,0.589744,1
0.302082,0.025507,0.108339,0.11163,0.305564,0.141589,0.220717,0.111899,0.173607,0.138694,0.311155,0.562628,1
0.346936,0,0.117366,0.148276,0.360675,0.140369,0.099767,0.184603,0.238095,0.143729,0.487811,0.615503,1
0.280582,0,0.033855,0.120033,0.232608,0.167358,0.216865,0.476864,0.041485,0.115464,0.822087,0.449277,1
0.166667,0.128518,0.08222,0.094767,0.149902,0.135426,0.2,0.101123,0.143336,0.097124,0.398247,0.610817,1
0.366727,0,0.284256,0.370524,0.716792,0.333561,0.259706,0.528109,0.336895,0.407361,0.036449,0.600684,1
0.127084,0.091222,0.019037,0.03182,0.045304,0.101119,0.094553,0.079615,0.030021,0.039376,0.634895,0.556576,1
0.255432,0.140659,0.044662,0.050387,0.089798,0.053736,0.15757,0.054054,0.140866,0.061224,0.834668,0.596409,1
0.357791,0.259655,0.080614,0.09342,0.094402,0.165102,0.244942,0.105593,0.094979,0.127205,0.781473,0.599994,1
0.054065,0.256221,0.134447,0.12555,0.090909,0.237532,0.2,0.096185,0.190476,0.135863,0.645199,0.604,1
0.083333,0.081986,0.013151,0.023178,0.031852,0.023699,0.084386,0.027027,0.031366,0.028286,0.832947,0.600587,1
0.251354,0.15127,0.090439,0.096783,0.057738,0.124187,0.285653,0.015245,0.047619,0.100175,0.738009,0.585687,1
0.181398,0.045884,0.058659,0.053198,0.073599,0.090217,0.127468,0.127508,0.088283,0.052743,0.810239,0.586635,1
0.183926,0.085337,0.062931,0.079921,0.072501,0.122478,0.198518,0.050621,0.10892,0.081708,0.850726,0.574473,1
0.275669,0.061483,0.137307,0.161894,0.132244,0.17011,0.155691,0.139117,0.159803,0.145324,0.591996,0.601869,1
0.185943,0.060777,0.174547,0.200666,0.133159,0.237411,0.328332,0.068246,0.258156,0.227121,0.839868,0.675333,1
0.355063,0.24547,0.068627,0.073171,0.117776,0.157895,0.197564,0.0856,0.095238,0.119116,0.701438,0.785282,1
0.42811,0,0.169239,0.21161,0.36327,0.228564,0.329931,0.1731,0.29048,0.244634,0.414796,0.634497,1
0.365335,0.027166,0.04926,0.063906,0.014685,0.10041,0.195785,0.018906,0.100821,0.063129,0.930866,0.586334,1
0.235312,0.329671,0.251527,0.17015,0.208312,0.182905,0.502479,0.135135,0.116565,0.216795,0.184789,0.597478,1
0.199047,0,0,0,0.021278,0.042929,0,0,0,0,0.841241,0.599415,1
0.502327,0.108804,0.042217,0.045444,0.020441,0.105263,0.0733,0.057998,0.087817,0.059325,0.847753,0.589464,1
0.722476,0.164083,0.080234,0.075659,0.046469,0.209697,0.200836,0.015109,0.123696,0.089594,0.78903,0.588311,1
0.266576,0.086807,0.134947,0.155825,0.284474,0.164976,0.223256,0.260933,0.190476,0.153318,0.369904,0.605601,1
0.091208,0.115162,0.049235,0.056921,0.126898,0.157895,0.229326,0.081081,0.131368,0.064165,0.820495,0.600481,1
0.215249,0.251315,0.22549,0.227642,0.132352,0.338274,0.23608,0.126083,0.285714,0.214343,0.462219,0.621943,1
0.342254,0.146786,0.062617,0.084693,0.127273,0.138903,0.133333,0.078312,0.095238,0.090492,0.635218,0.653258,1
0.213837,0.00255,0.129076,0.172646,0.297772,0.164587,0.225738,0.151315,0.24394,0.165673,0.25933,0.594877,1
0.556331,0.065386,0.194442,0.20814,0.432844,0.245614,0.16666,0.068652,0.380397,0.269794,0.076652,0.655263,1
0.506532,0.031713,0.068503,0.084856,0.307633,0.122807,0.149486,0.197391,0.197787,0.102041,0.685839,0.88985,1
0.172332,0.117606,0,0,0,0,0,0,0,0,0.862685,0.530856,1
0.623528,0.410585,0.117767,0.107655,0.064087,0.123114,0.133333,0.102236,0.095238,0.152026,0.826762,0.794872,1
0.484483,0,0.073849,0.08478,0.297713,0.165925,0.152025,0.162436,0.149182,0.132653,0.386092,0.785778,1
0.274746,0.475942,0.242627,0.231263,0.059509,0.303091,0.399497,0.100178,0.395985,0.251848,0.890569,0.761039,1
0.418811,0.362266,0.202871,0.213665,0.108087,0.249707,0.251961,0.049875,0.275124,0.159668,0.854918,0.701238,1
0.220737,0.031857,0.017901,0.014597,0.1067,0.052632,0.083619,0.054341,0.035931,0.039429,0.832432,0.726907,1
0.135968,0.007771,0.039405,0.056911,0.091573,0.117124,0.01703,0.064125,0.042677,0.054504,0.850187,0.794872,1
0.201152,0.035115,0.04902,0.056911,0.071432,0.027569,0.039692,0.05827,0.08646,0.042989,0.905792,0.79471,1
0.648628,0.385521,0.322982,0.304868,0.07703,0.385965,0.468062,0.065884,0.060477,0.350499,0.08843,0.368776,1
0.304307,0.284131,0.250447,0.295994,0.365181,0.333333,0.355171,0.084735,0.357979,0.273738,0.211146,0.769519,1
0.189967,0.030112,0.169143,0.229134,0.235308,0.189183,0.263756,0.108294,0.297127,0.195322,0.395643,0.665088,1
0.342386,0,0.226997,0.285013,0.767328,0.279277,0.163472,0.321308,0.216055,0.376559,0.029257,0.952827,1
0.490191,0.481609,0.114822,0.107273,0.065013,0.126751,0.182669,0.108108,0.095238,0.106828,0.838235,0.780332,1
0.226399,0.075472,0.043535,0.056167,0.075163,0.071632,0.07283,0.049996,0.017781,0.038727,0.886307,0.918447,1
0.190332,0.078121,0.135263,0.128739,0.080441,0.219263,0.156868,0.053877,0.235073,0.161911,0.750766,0.796376,1
0.482527,0.421332,0.27451,0.247723,0.043912,0.248618,0.256554,0.027027,0.112406,0.22899,0.869558,0.707737,1
0.310195,0.289415,0.111178,0.14339,0.11124,0.1666,0.250046,0.096004,0.163137,0.140318,0.903654,0.821549,1
0.212398,0.072142,0.078431,0.097561,0.145455,0.038737,0.1,0.032157,0.285714,0.113793,0.860119,0.655066,1
0.168897,0.027141,0.1404,0.201425,0.223148,0.156419,0.1,0.054054,0.285714,0.210979,0.680655,0.793055,1
0.473193,0.180094,0.046959,0.059964,0.113432,0.072279,0.1,0.052032,0.070759,0.061144,0.815846,0.779946,1
0.199748,0.001674,0.056707,0.050571,0.193983,0.105574,0.041434,0.110447,0.196053,0.062252,0.877413,0.784738,1
0.417253,0.01421,0.068479,0.068098,0,0.136263,0.257402,0,0.125244,0.075627,0.848087,0.593691,1
0.25,0.389169,0.221484,0.179527,0.201572,0.217633,0.484668,0.129052,0.129695,0.224424,0.328018,0.707058,1
0.378325,0.373715,0.292053,0.34961,0.315727,0.266332,0.261903,0.101602,0.314013,0.290604,0.146797,0.790534,1
0.65898,0.564881,0.11518,0.205382,0.099942,0.314004,0.307994,0.065939,0.190476,0.190256,0.583813,0.667541,1
0.689309,0.41242,0.084397,0.074037,0.018564,0.127553,0.133333,0.099373,0.095238,0.101464,0.844899,0.748223,1
0.279228,0.514685,0.428615,0.430464,0.115508,0.419198,0.366667,0.097585,0.402788,0.433721,0.611675,0.899215,1
0.102762,0.005807,0.004051,0.020152,0.11991,0.043049,0.139968,0.004921,0,0.030612,0.908794,0.850336,1
0.180338,0.186603,0.119696,0.121827,0.097248,0.198417,0.377716,0.104104,0.190476,0.172466,0.6162,0.749479,1
0.079995,0.013621,0.001869,0.014295,0.059211,0.052632,0.192308,0.116203,0,0.030612,0.953702,0.833383,1
0.325991,0.114138,0.175571,0.214094,0.272731,0.313638,0.165544,0.165299,0.285714,0.187976,0.262653,0.941651,1
0.234259,0.061203,0.137255,0.138988,0.133872,0.17153,0.281811,0.116877,0.099405,0.194506,0.874402,0.783816,1
0.151131,0.144552,0.045306,0.056224,0.018182,0.094731,0.066667,0.024098,0.047619,0.069151,0.854006,0.788048,1
0.25,0.33596,0.220983,0.147283,0.230121,0.188135,0.510097,0.135135,0.102004,0.208142,0.229737,0.670243,1
0.359507,0.22639,0.068627,0.073171,0.139322,0.157895,0.171609,0.10089,0.095238,0.111726,0.635863,0.637969,1
0.126367,0.126768,0.037737,0.046298,0.018182,0.089282,0.066667,0.027027,0.047619,0.034847,0.850187,0.794872,1
0.40578,0.008246,0.15698,0.153708,0.428587,0.225052,0.075829,0.238207,0.190476,0.224372,0.422001,0.69236,1
0.289391,0.283448,0.187353,0.206011,0.050591,0.195416,0.26715,0.04037,0.142857,0.201811,0.85222,0.610932,1
0.280726,0.057176,0.351603,0.351188,0.279489,0.360117,0.331588,0.189208,0.41299,0.371439,0.170352,0.805201,1
0.380813,0.230638,0.10639,0.129824,0.192604,0.198141,0.126253,0.308169,0.150816,0.156351,0.236315,0.794682,1
0.375579,0.129815,0.096103,0.104579,0.054545,0.234046,0.226187,0.027027,0.142857,0.104734,0.667456,0.788467,1
0.234185,0,0.216722,0.291249,0.715504,0.269651,0.31511,0.320147,0.250686,0.156406,0.066901,0.757577,1
0.566829,0.108644,0.114742,0.109764,0.170624,0.140351,0.396596,0.081081,0.231815,0.147936,0.612374,0.765456,1
0.290634,0.399217,0.328681,0.392842,0.142677,0.508771,0.548696,0.215673,0.563673,0.422655,0.283574,0.75326,1
0.24928,0,0.007521,0.052321,0.10802,0.055228,0.020374,0.011538,0.045439,0.054922,0.851407,0.778519,1
0.286949,0.181613,0.200361,0.216792,0.115415,0.270106,0.283659,0.085649,0.316393,0.251837,0.479466,0.69576,1
0.281429,0.09278,0.168528,0.170198,0.371763,0.197945,0.144315,0.249937,0.218689,0.201217,0.306367,0.758891,1
0.208333,0.301887,0.274655,0.342298,0.198476,0.380068,0.333205,0.151765,0.57718,0.361297,0.500544,0.948718,1
0.231538,0.304743,0.124332,0.118209,0.048134,0.172349,0.190446,0.0547,0.226441,0.132052,0.716139,0.987782,1
0.283233,0.220079,0.214893,0.238647,0.118135,0.251483,0.331182,0.081134,0.315375,0.26227,0.897462,0.740008,1
0.167151,0.070468,0.176291,0.205428,0.113569,0.150347,0.1,0.11672,0.095243,0.137334,0.870021,0.948718,1
0.288974,0.001637,0.053851,0.097156,0.228999,0.106211,0.118043,0.049262,0.182608,0.111325,0.846196,0.73292,1
0.333333,0.083726,0.170401,0.175014,0.153724,0.251394,0.351563,0.088192,0.238095,0.197195,0.402432,0.459973,1
0.345822,0.367997,0.223994,0.199364,0.090909,0.393783,0.247076,0.054054,0.367849,0.285003,0.486884,0.968774,1
0.398691,0.089115,0.186694,0.19863,0.471744,0.211377,0.210197,0.369711,0.259368,0.236016,0.280594,0.921553,1
0.253882,0.182362,0.135521,0.138211,0.088844,0.209999,0.184375,0.074867,0.333333,0.13475,0.966069,0.928909,1
0.312588,0.027726,0.265462,0.314917,0.435876,0.388213,0.219173,0.142012,0.263871,0.375401,0.096527,0.949577,1
0.335342,0.182241,0.076474,0.070651,0.052407,0.084936,0.087345,0.028733,0.142722,0.075047,0.918792,0.860277,1
0.239906,0.037736,0.105651,0.123984,0.089501,0.280702,0.17269,0.055463,0.227644,0.167604,0.48062,0.248183,1
0.576481,0.203813,0.217341,0.22783,0.109091,0.255756,0.266667,0.076397,0.330079,0.27716,0.426724,0.630502,1
0.433301,0.155324,0.289976,0.295499,0.072668,0.357418,0.318636,0.106112,0.333333,0.292689,0.365929,0.967008,1
0.208333,0.169765,0.462314,0.489168,0.460153,0.478498,0.248005,0.165823,0.571429,0.510179,0.096736,0.586271,1
0.284017,0.171243,0.070126,0.074842,0.090909,0.090636,0.11839,0.054054,0.047619,0.072507,0.923692,0.67594,1
0.291667,0.024125,0.10691,0.125123,0.290339,0.070175,0.140759,0.162162,0.121473,0.123793,0.750021,0.949198,1
0.270942,0.032811,0.073228,0.120239,0.20278,0.180132,0.433176,0.243243,0.152094,0.134771,0.512411,0.353258,1
0.115742,0.065312,0.11695,0.159582,0.37269,0.240776,0.384325,0.170258,0.20135,0.239047,0.200721,0.948718,1
0.626904,0.383818,0.488868,0.603317,0.18139,0.622602,0.433333,0.136993,0.419868,0.519286,0.068272,0.123202,1
0.248673,0.155093,0.01136,0.018915,0.018182,0.033099,0.062179,0.027027,0.047619,0.020408,0.946818,0.864419,1
0.157509,0.056552,0.124368,0.152335,0.349254,0.232442,0.20458,0.141342,0.425396,0.17324,0.937428,0.945651,1
0.295078,0.160911,0.060987,0.049324,0.145455,0.122807,0.066667,0.05461,0.047619,0.091938,0.491877,0.76287,1
0.322885,0.01776,0.074632,0.12195,0.124219,0.175439,0.146563,0.113515,0.142957,0.111044,0.972573,0.832636,1
0.11736,0.047337,0.012818,0.017829,0.128922,0.031307,0.127677,0.024404,0,0.038596,0.717037,0.948718,1
0.213622,0.268918,0.058718,0.067526,0.06464,0.106306,0.184437,0.088836,0.071896,0.083502,0.973271,0.888404,1
0.144781,0.359299,0.324337,0.34256,0.135726,0.611612,0.374877,0.053226,0.440904,0.523124,0.079219,0.623771,1
0.244191,0.158271,0.073873,0.102652,0.105149,0.095221,0.116132,0.037107,0.188651,0.067158,0.929756,0.745377,1
0.166667,0,0,0,0,0,0,0,0,0,0.888479,0.916578,1
0.486048,0.003829,0.029702,0.038506,0.045195,0.065415,0.000351,0.028338,0.037325,0.045071,0.876687,0.95212,1
0.311264,0.396226,0.389254,0.485148,0.109184,0.43959,0.566477,0.081081,0.647434,0.499082,0.389073,0.963675,1
0.178252,0.063441,0,0,0.077038,0,0,0,0,0.028559,0.974217,0.95127,1
0.208333,0.108534,0.097226,0.106742,0.111525,0.180967,0.153523,0.047811,0.187571,0.113381,0.710919,0.957468,1
0.324222,0.188344,0.154114,0.158789,0.120919,0.24551,0.247623,0.104051,0.238095,0.215713,0.676833,0.936793,1
0.161501,0.014606,0.060357,0.081778,0.147873,0.095589,0.095293,0.063805,0.097035,0.105509,0.765496,0.720936,1
0.478656,0.0927,0.046232,0.040698,0.051936,0.139353,0.126881,0.027027,0.140838,0.072142,0.915926,0.701425,1
0.10163,0.011231,0.064142,0.081576,0.217451,0.11337,0.108381,0.084681,0.179222,0.107616,0.828033,0.709403,1
0.208333,0.196102,0.096177,0.110733,0.109407,0.129395,0.219495,0.108108,0.086856,0.149305,0.895027,0.717949,1
0.178635,0,0.051951,0.056762,0.103812,0.100788,0.060676,0.081081,0.047538,0.0366,0.890666,0.712779,1
0.130169,0.032845,0.098416,0.121951,0.234795,0.092403,0.154996,0.215655,0.220009,0.140387,0.890359,0.6182,1
0.339898,0.071854,0.225043,0.237545,0.469268,0.200373,0.199334,0.365142,0.250687,0.236972,0.291033,0.633707,1
0.50956,0.347439,0.051274,0.103844,0.141113,0.157895,0.347627,0.135135,0.078324,0.127685,0.91344,0.717949,1
0.336818,0.542695,0.210348,0.235294,0.109419,0.196052,0.255469,0.10028,0.27741,0.243082,0.722974,0.768484,1
0.309675,0.002478,0.055444,0.088115,0.197367,0.20482,0.320859,0.108403,0.196447,0.109975,0.697002,0.694005,1
0.230974,0.224011,0.269745,0.294001,0.090981,0.226632,0.228736,0.217476,0.253802,0.294004,0.685402,0.672149,1
0.238418,0.078639,0.031976,0.056629,0.035876,0.078419,0.103242,0.029158,0.013161,0.06902,0.891386,0.717949,1
0.342119,0.286437,0.13518,0.138211,0.132195,0.28494,0.137166,0.13383,0.287205,0.141845,0.794758,0.731947,1
0.22906,0.121526,0.212523,0.278443,0.26744,0.203594,0.253673,0.033303,0.27917,0.275967,0.380767,0.689422,1
0.251011,0.259775,0.620603,0.809736,0.367755,0.625177,0.342156,0.303406,0.436009,0.83027,0.009664,0.128205,1
0.455186,0.354411,0.30565,0.287571,0.090909,0.38709,0.245882,0.054054,0.273266,0.317894,0.427359,0.910822,1
0.208403,0.065166,0.132052,0.139102,0.035696,0.156227,0.118975,0.044556,0.137903,0.148243,0.887534,0.702316,1
0.195502,0.016391,0.131794,0.190586,0.278392,0.182969,0.077465,0.149429,0.239351,0.204416,0.545113,0.719323,1
0.205853,0,0.069237,0.106742,0.371628,0.153737,0.201662,0.392884,0.118113,0.151427,0.378717,0.717949,1
0.297993,0.022453,0.02172,0.022823,0.054545,0,0.033333,0,0,0.011384,0.886755,0.684057,1
0.390689,0.113208,0.107197,0.130029,0.023896,0.140081,0.266667,0.054054,0.190476,0.173623,0.916768,0.728408,1
0.210944,0,0.047758,0.056318,0.204951,0.065939,0.033333,0.124521,0.147526,0.061563,0.885664,0.713442,1
0.136503,0.222655,0.213486,0.231897,0.309091,0.198875,0.215789,0.376365,0.279812,0.281219,0.285276,0.796753,1
0.083333,0.091066,0.238507,0.212014,0.254545,0.245614,0.360178,0.123552,0.285714,0.218103,0.797768,0.609617,1
0.317952,0.02946,0.019608,0.027326,0.018182,0.063236,0.007167,0.115392,0.055361,0.058121,0.913133,0.593118,1
0.101,0.146045,0.089412,0.124504,0.105611,0.157734,0.134146,0.103091,0.16761,0.102606,0.796493,0.877073,1
0.606378,0.382367,0.421995,0.467367,0.214811,0.666263,0.409485,0.15421,0.428571,0.549896,0.055449,0.057025,1
0.286762,0.06886,0.047035,0.066186,0.022896,0.021653,0.066143,0.023842,0.062456,0.021384,0.945543,0.744159,1
0.246949,0.002345,0.159348,0.125907,0.03224,0.100251,0.014819,0,0,0.058944,0.892012,0.624866,1
0.323427,0,0.122953,0.118362,0.258576,0.192982,0.299043,0.337675,0.089904,0.150056,0.452092,0.669542,1
0.58946,0.202436,0.293088,0.292905,0.325465,0.247044,0.27021,0.162162,0.303128,0.285524,0.229405,0.710481,1
0.098057,0.097169,0.232756,0.234847,0.266967,0.192982,0.259695,0.057332,0.494554,0.24303,0.417824,0.717949,1
0.27061,0.132075,0.053421,0.055556,0.082922,0.086719,0.083777,0.047268,0.09271,0.070816,0.85859,0.709824,1
0.395532,0.362472,0.150993,0.133525,0.193998,0.325741,0.463979,0.128938,0.19052,0.192883,0.467951,0.683977,1
0.217521,0.132075,0.069715,0.073531,0.04932,0.199718,0.285316,0.027027,0.172313,0.108345,0.786071,0.776785,1
0.863063,0.071655,0.054162,0.044138,0.017502,0.09961,0.010864,0.005099,0.011271,0.118185,0.870771,0.647492,1
0.166723,0.037736,0.04902,0.056911,0.089283,0.069921,0.133333,0.054054,0.129367,0.061224,0.892603,0.717949,1
0.519075,0.296774,0.055083,0.075747,0.053784,0.043223,0.180489,0.027027,0.082715,0.062064,0.884525,0.712423,1
0.436347,0.063016,0.107246,0.063826,0.35813,0.173222,0.166667,0.094758,0.229424,0.158414,0.7221,0.694331,1
0.320163,0.422852,0.431189,0.452648,0.132608,0.485261,0.427676,0.136943,0.656855,0.336928,0.555149,0.669617,1
0.187232,0.09465,0.045795,0.073167,0.040198,0.062782,0.082568,0.000448,0.096575,0.045519,0.92515,0.734054,1
0.331213,0.056604,0.147059,0.168977,0.054545,0.211751,0.208397,0.034639,0.285231,0.154205,0.904832,0.721647,1
0.208333,0.05639,0.127321,0.146295,0.320136,0.123343,0.309166,0.11922,0.285714,0.132016,0.361755,0.780036,1
0.731979,0.205679,0.242635,0.245836,0.071212,0.390521,0.47341,0.081081,0.051818,0.303608,0.058638,0.318009,1
0.33562,0,0.216033,0.296955,0.854227,0.211466,0.233333,0.551755,0.380952,0.315555,0.014868,0.510905,1
0.377329,0.015621,0.159133,0.201599,0.339709,0.18734,0.2,0.130031,0.341609,0.23403,0.264277,0.71544,1
0.360174,0.001402,0.05018,0.073562,0.10791,0.034109,0.094532,0.002078,0.12903,0.068824,0.920549,0.844337,1
0.204028,0.183583,0.05652,0.062211,0.10852,0.141559,0.178953,0.061637,0.085321,0.065526,0.64197,0.71483,1
0.208553,0.353307,0.142662,0.210151,0.126233,0.30428,0.340007,0.108108,0.285714,0.143886,0.882259,0.709363,1
0.408664,0.308251,0.124987,0.130812,0.149886,0.144413,0.121459,0.027027,0.330183,0.127699,0.666393,0.695699,1
0.188774,0.065437,0.157075,0.195783,0.170396,0.191297,0.1,0.054054,0.285714,0.204549,0.8308,0.742268,1
0.275182,0.516168,0.236831,0.239471,0.060781,0.238842,0.304307,0.070724,0.29457,0.202623,0.888849,0.747685,1
0.49939,0.178319,0.143898,0.11145,0.051852,0.195297,0.378397,0.048692,0.14038,0.210194,0.75247,0.68331,1
0.394083,0.073828,0.078431,0.097772,0.1401,0.087335,0.1,0.108108,0.160933,0.094879,0.556286,0.658845,1
0.289717,0.055616,0.019726,0.024193,0.099247,0.103175,0.094623,0.017018,0.056088,0.045384,0.912246,0.687011,1
0.405207,0.337619,0.033375,0.030994,0.047479,0.027796,0.1,0.027027,0.03913,0.035706,0.776929,0.683128,1
0.268389,0.217879,0.618695,0.812993,0.315526,0.629322,0.380553,0.322494,0.513113,0.817434,0.010058,0.128205,1
0.480738,0.401209,0.085298,0.105334,0.093946,0.157895,0.308442,0.135135,0.094775,0.138472,0.913779,0.717949,1
0.363775,0.398743,0.356554,0.371008,0.266076,0.468464,0.359277,0.132906,0.570755,0.451799,0.143033,0.5416,1
0.245702,0.166494,0.017277,0.012949,0.060171,0.065788,0.136284,0.051083,0.123688,0.031554,0.796871,0.78761,1
0.061369,0.069392,0.093148,0.156725,0.079158,0.117827,0.080494,0.001257,0.236209,0.122019,0.874178,0.884804,1
0.14916,0.077852,0.13311,0.145327,0.151666,0.153601,0.256663,0.135135,0.190476,0.157123,0.907188,0.668554,1
0.12012,0.041081,0.049009,0.042788,0.052521,0.023832,0.130109,0.050254,0.130865,0.033701,0.841118,0.717873,1
0.084073,0.10311,0.206069,0.233982,0.243748,0.192982,0.222625,0.080982,0.480353,0.233258,0.392485,0.717949,1
0.28485,0.327201,0.264706,0.275866,0.178397,0.300004,0.538737,0.135135,0.127307,0.281601,0.417136,0.66751,1
0.125,0.132313,0.024423,0.021293,0.008069,0.08563,0.05981,0.006613,0.094754,0.039225,0.942219,0.771134,1
0.131238,0.024503,0.025283,0.026047,0,0.01845,0.059889,0.003149,0.032163,0.006051,0.877227,0.674268,1
0.466148,0.161568,0.039216,0.04065,0.153503,0.137568,0.246562,0.108108,0.075753,0.061638,0.939845,0.754882,1
0.541633,0.245402,0.080796,0.097561,0.099149,0.132141,0.243704,0.212125,0.149863,0.136123,0.883766,0.686653,1
0.42068,0.185184,0.103535,0.140613,0.070617,0.268786,0.355703,0.027027,0.211783,0.160469,0.588802,0.755276,1
0.131147,0.064022,0.088462,0.121317,0.163636,0.097364,0.099953,0.126441,0.117171,0.127039,0.879838,0.674812,1
0.175794,0,0.076003,0.110528,0.420391,0.173864,0.217169,0.440897,0.095475,0.113025,0.389248,0.717949,1
0.271141,0.158523,0.029114,0.029396,0.024501,0.035345,0.110443,0.042744,0.047619,0.084988,0.804256,0.717949,1
0.445621,0.261346,0.101383,0.112662,0.326311,0.192996,0.081596,0.297784,0.144905,0.162891,0.274471,0.757277,1
0.170434,0.024784,0.162634,0.167785,0.109283,0.200579,0.216126,0.010685,0.409303,0.271582,0.952202,0.791557,1
