AGE,FG3M,OREB,TOV,STL,BLK,BLKA,PLUS_MINUS,TD3_RANK,All_Star_Selection
0.375,0.207547,0.036364,0.175439,0.133333,0.027027,0.190476,0.507666,0.948718,0
0.541667,0.018868,0.254545,0.105263,0.233333,0.135135,0.142857,0.505963,0.948718,0
0.041667,0,0.054545,0.052632,0,0.081081,0,0.511073,0.948718,0
0.416667,0.283019,0.072727,0.140351,0.333333,0.108108,0.095238,0.511073,0.948718,0
0,0,0.072727,0.052632,0.133333,0.054054,0.095238,0.53322,0.948718,0
0.083333,0.113208,0.145455,0,0.066667,0,0.380952,0.448041,0.948718,0
0.166667,0.056604,0.018182,0.140351,0.1,0.027027,0.095238,0.531516,0.948718,0
0.375,0.207547,0.036364,0.210526,0.166667,0.027027,0.190476,0.424191,0.948718,0
0.083333,0.018868,0.145455,0.087719,0.1,0.108108,0.095238,0.546848,0.948718,0
0.208333,0,0.127273,0.052632,0.1,0.27027,0,0.511073,0.948718,0
0.458333,0.188679,0.072727,0.263158,0.133333,0.027027,0.333333,0.492334,0.948718,0
0.458333,0.150943,0.072727,0.192982,0.166667,0.054054,0.190476,0.548552,0.948718,0
0.125,0.018868,0.254545,0.122807,0.1,0.081081,0.047619,0.49063,0.948718,0
0.125,0,0.345455,0.210526,0.066667,0.243243,0.380952,0.534923,0.948718,0
0.666667,0.188679,0.054545,0.333333,0.2,0,0.142857,0.548552,0.948718,0
0.208333,0,0,0,0,0,0.238095,0.531516,0.948718,0
0.666667,0.603774,0.054545,0.22807,0.133333,0.054054,0.142857,0.591141,0.948718,0
0.583333,0.207547,0,0.175439,0.333333,0.081081,0,0.500852,0.948718,0
0.291667,0.245283,0.236364,0.175439,0.333333,0.216216,0.619048,0.492334,0.948718,0
0.416667,0.207547,0.290909,0.22807,0.233333,0.135135,0.285714,0.46678,0.948718,0
0.5,0,0.472727,0.245614,0.2,0.540541,0.142857,0.487223,0.948718,0
0.208333,0.188679,0.218182,0.421053,0.233333,0.135135,0.380952,0.468484,0.948718,0
0.125,0.018868,0.036364,0.070175,0.066667,0.027027,0.047619,0.502555,0.948718,0
0.375,0.415094,0.145455,0.192982,0.266667,0.108108,0.142857,0.570698,0.948718,0
0.166667,0,0.254545,0.157895,0.1,0.189189,0.238095,0.488927,0.948718,0
0.25,0.150943,0.145455,0.105263,0.133333,0.108108,0.095238,0.540034,0.948718,0
0.166667,0,0.418182,0.105263,0.133333,0.243243,0.095238,0.541738,0.948718,0
0.125,0.169811,0.054545,0.210526,0.166667,0.027027,0.285714,0.504259,0.948718,0
0.291667,0.113208,0.127273,0.087719,0.2,0.027027,0.047619,0.495741,0.948718,0
0.833333,0.188679,0.018182,0.263158,0.166667,0.054054,0.047619,0.422487,0.948718,0
0.125,0.377358,0.163636,0.368421,0.3,0.108108,0.333333,0.579216,0.948718,0
0.375,0.169811,0.181818,0.105263,0.233333,0.108108,0.095238,0.521295,0.948718,0
0.416667,0.90566,0.145455,0.877193,0.666667,0.189189,0.666667,0.601363,0.128205,0
0.541667,0.169811,0.072727,0.22807,0.2,0.135135,0.142857,0.49063,0.948718,0
0.375,0.09434,0,0.017544,0.033333,0,0.047619,0.495741,0.948718,0
0.583333,0.169811,0.109091,0.122807,0.2,0.081081,0.095238,0.53322,0.948718,0
0.208333,0.056604,0.018182,0.122807,0.066667,0.027027,0.047619,0.49063,0.948718,0
0.25,0.09434,0.054545,0.052632,0.033333,0.054054,0.047619,0.534923,0.948718,0
0,0.169811,0.236364,0.298246,0.3,0.378378,0.333333,0.492334,0.948718,0
0.25,0.075472,0.181818,0.070175,0.1,0.081081,0.142857,0.495741,0.948718,0
0.041667,0,0.072727,0.087719,0.133333,0.027027,0.095238,0.53322,0.948718,0
0.083333,0.018868,0.436364,0.22807,0.166667,0.405405,0.285714,0.497445,0.948718,0
0.583333,0.09434,0.145455,0.122807,0.066667,0.108108,0.047619,0.480409,0.948718,0
0.125,0,0.018182,0.140351,0.133333,0,0.047619,0.413969,0.948718,0
0.166667,0.132075,0.054545,0.140351,0.133333,0.027027,0.095238,0.494037,0.948718,0
0.125,0.245283,0.163636,0.22807,0.3,0.108108,0.285714,0.53833,0.948718,0
0.166667,0.056604,0,0.052632,0.166667,0,0.142857,0.574106,0.948718,0
0.083333,0.283019,0.163636,0.263158,0.366667,0.189189,0.285714,0.601363,0.948718,0
0.541667,0.264151,0.127273,0.22807,0.2,0.135135,0.142857,0.502555,0.948718,0
0.5,0.150943,0.072727,0.403509,0.333333,0.108108,0.333333,0.522998,0.948718,1
0.208333,0.056604,0.490909,0.140351,0.4,0.216216,0.333333,0.603066,0.948718,0
0.25,0.264151,0.218182,0.140351,0.266667,0.351351,0.380952,0.587734,0.948718,0
0.333333,0.283019,0.145455,0.175439,0.366667,0.108108,0.285714,0.53322,0.948718,0
0.458333,0.132075,0.054545,0.298246,0.2,0.054054,0.238095,0.480409,0.948718,0
0.291667,0.132075,0.054545,0.157895,0.233333,0.027027,0.047619,0.480409,0.948718,0
0.125,0.09434,0.018182,0.070175,0.1,0.027027,0.142857,0.511073,0.948718,0
0.458333,0.169811,0.054545,0.157895,0.166667,0.027027,0.095238,0.44293,0.948718,0
0.166667,0.169811,0.072727,0.140351,0.233333,0.081081,0.095238,0.483816,0.948718,0
0.458333,0,0.036364,0.140351,0.166667,0,0.095238,0.415673,0.948718,0
0.416667,0.188679,0.345455,0.263158,0.633333,0.162162,0.333333,0.565588,0.948718,0
0.625,0,0.254545,0.210526,0.166667,0.189189,0.285714,0.524702,0.948718,0
0.5,0.188679,0.018182,0.052632,0.033333,0.027027,0.142857,0.550256,0.948718,0
0.166667,0,0,0,0,0,0.47619,0.471891,0.948718,0
0.333333,0.45283,0.127273,0.280702,0.166667,0.054054,0.428571,0.505963,0.948718,0
0.5,0.433962,0.072727,0.421053,0.4,0.054054,0.190476,0.611584,0.948718,0
0.25,0.226415,0.454545,0.614035,0.233333,0.513514,0.571429,0.621806,0.230769,0
0.083333,0.169811,0.654545,0.350877,0.133333,0.162162,0.52381,0.502555,0.948718,0
0.375,0.150943,0.2,0.157895,0.166667,0.216216,0.047619,0.524702,0.948718,0
0.458333,0,0,0,0,0,0,0.540034,0.948718,0
0.375,0.150943,0.036364,0.052632,0,0.027027,0.095238,0.49063,0.948718,0
0.375,0.301887,0.090909,0.666667,0.5,0.243243,0.52381,0.441227,0.948718,0
0.208333,0,0.145455,0.122807,0.066667,0.027027,0.095238,0.497445,0.948718,0
0.208333,0,0.363636,0.122807,0.1,0.081081,0.238095,0.562181,0.948718,0
0.458333,0,0.127273,0.105263,0.1,0.027027,0.095238,0.475298,0.948718,0
0.166667,0.150943,0.2,0.140351,0.133333,0.243243,0.047619,0.511073,0.948718,0
0.541667,0.169811,0.181818,0.105263,0.133333,0.054054,0.095238,0.536627,0.948718,0
0.333333,0.056604,0.4,0.315789,0.133333,0.297297,0.380952,0.546848,0.948718,0
0.083333,0.207547,0.236364,0.175439,0.266667,0.351351,0.190476,0.524702,0.948718,0
0.416667,0.09434,0.090909,0.210526,0.166667,0.081081,0.333333,0.478705,0.948718,0
0.208333,0,0.145455,0.105263,0.1,0.216216,0.095238,0.497445,0.948718,0
0.333333,0.339623,0.181818,0.298246,0.233333,0.054054,0.333333,0.449744,0.948718,0
0.25,0.056604,0.018182,0.035088,0,0,0.047619,0.494037,0.948718,0
0.375,0.075472,0.036364,0.105263,0.166667,0.081081,0.142857,0.50937,0.948718,0
0.291667,0.188679,0,0,0,0,0,0.437819,0.948718,0
0.75,0.056604,0.036364,0.122807,0.1,0.027027,0.095238,0.463373,0.948718,0
0.208333,0.264151,0.090909,0.157895,0.333333,0.162162,0.238095,0.522998,0.948718,0
0.125,0.169811,0.145455,0.385965,0.3,0.189189,0.428571,0.431005,0.948718,0
0.041667,0.150943,0.109091,0.157895,0.4,0.108108,0.190476,0.511073,0.948718,0
0.25,0.415094,0.127273,0.263158,0.366667,0.135135,0.428571,0.53833,0.948718,0
0.416667,0.339623,0.2,0.54386,0.533333,0.216216,0.47619,0.58092,0.948718,0
0.166667,0.169811,0.163636,0.087719,0.133333,0.081081,0.095238,0.531516,0.948718,0
0.333333,0.056604,0.072727,0.070175,0.233333,0.027027,0.047619,0.502555,0.948718,0
0.208333,0.169811,0.4,0.491228,0.233333,0.162162,0.571429,0.519591,0.384615,1
0.25,0.09434,0.090909,0.087719,0.166667,0.081081,0.095238,0.495741,0.948718,0
0.458333,0.377358,0.109091,0.22807,0.5,0.108108,0.190476,0.429302,0.948718,0
0.208333,0.207547,0.090909,0.070175,0.133333,0.054054,0.047619,0.512777,0.948718,1
0.125,0,0.127273,0,0.233333,0,0,0.505963,0.948718,0
0.166667,0.283019,0.181818,0.385965,0.366667,0.081081,0.333333,0.553663,0.948718,0
0.208333,0,0.618182,0.403509,0.333333,0.378378,0.428571,0.623509,0.384615,0
0.291667,0.169811,0.072727,0.245614,0.266667,0.054054,0.142857,0.49063,0.948718,0
0.458333,0,0,0,0,0,0,0.471891,0.948718,0
0.166667,0.339623,0.618182,0.54386,0.3,0.432432,0.47619,0.534923,0.948718,0
0.375,0.358491,0.236364,0.350877,0.6,0.108108,0.380952,0.623509,0.948718,0
0.166667,0.075472,0.090909,0.087719,0.2,0.135135,0.095238,0.492334,0.948718,0
0.375,0.264151,0.163636,0.245614,0.233333,0.135135,0.142857,0.545145,0.948718,0
0.166667,0.301887,0.181818,0.263158,0.4,0.243243,0.47619,0.454855,0.948718,0
0.416667,0.603774,0.109091,0.45614,0.4,0.108108,0.714286,0.529813,0.948718,0
0.416667,0.037736,0.472727,0.157895,0.166667,0.162162,0.238095,0.551959,0.948718,0
0.208333,0.207547,0.218182,0.140351,0.333333,0.108108,0.190476,0.49063,0.948718,0
0.416667,0.264151,0.109091,0.315789,0.433333,0.162162,0.238095,0.448041,0.948718,0
0.291667,0.339623,0.109091,0.140351,0.3,0.054054,0.095238,0.49063,0.948718,0
0.458333,0.339623,0.072727,0.508772,0.233333,0.297297,0.238095,0.666099,0.230769,0
0.041667,0.339623,0.145455,0.263158,0.3,0.081081,0.190476,0.495741,0.948718,0
0,0.320755,0.145455,0.263158,0.2,0.081081,0.380952,0.378194,0.948718,0
0.458333,0.45283,0.272727,0.333333,0.1,0.054054,0.380952,0.480409,0.948718,0
0.166667,0,0.436364,0.105263,0.2,0.189189,0.190476,0.587734,0.948718,0
0.291667,0,0.290909,0.070175,0.133333,0.162162,0.095238,0.53833,0.948718,1
0.333333,0.433962,0.109091,0.403509,0.333333,0.027027,0.380952,0.645656,0.948718,0
0.166667,0.075472,0.036364,0.035088,0.1,0.054054,0.095238,0.500852,0.948718,0
0.416667,0.584906,0.090909,0.263158,0.366667,0.162162,0.238095,0.599659,0.948718,0
0.083333,0,0,0,0,0,0,0.574106,0.948718,0
0.458333,0,0.218182,0.105263,0.133333,0.108108,0.095238,0.50937,0.948718,0
0.083333,0,0,0.087719,0.333333,0,0.238095,0.548552,0.948718,0
0.25,0.132075,0.072727,0.403509,0.5,0.135135,0.285714,0.441227,0.948718,0
0.25,0.037736,0.2,0.22807,0.433333,0.243243,0.142857,0.499148,0.384615,1
0.791667,0.377358,0.018182,0.140351,0.133333,0.054054,0.142857,0.555366,0.948718,0
0.166667,0.339623,0.163636,0.333333,0.2,0.108108,0.47619,0.50937,0.948718,0
0.583333,0.45283,0.109091,0.491228,0.466667,0.135135,0.238095,0.662692,0.230769,0
0.416667,0,0.109091,0.122807,0.066667,0.162162,0.047619,0.524702,0.948718,0
0.333333,0.490566,0.2,0.45614,0.5,0.135135,0.333333,0.608177,0.384615,0
0.583333,0.018868,0.563636,0.315789,0.166667,0.351351,0.285714,0.541738,0.948718,0
0.375,0.207547,0.090909,0.22807,0.2,0.027027,0.142857,0.495741,0.948718,0
0.5,0.09434,0.090909,0.087719,0.133333,0.054054,0.095238,0.453152,0.948718,0
0.125,0.396226,0.054545,0.105263,0.166667,0.027027,0.095238,0.536627,0.948718,0
0.333333,0.320755,0.109091,0.052632,0.166667,0.027027,0.142857,0.531516,0.948718,0
0.291667,0.09434,0.454545,0.245614,0.5,0.162162,0.190476,0.441227,0.948718,1
0.125,0.433962,0.254545,0.280702,0.233333,0.162162,0.333333,0.458262,0.948718,0
0.625,0.377358,0.181818,0.631579,0.433333,0.162162,0.428571,0.558773,0.076923,1
0.041667,0.056604,0,0.035088,0.133333,0.054054,0.095238,0.468484,0.948718,0
0.083333,0.301887,0.2,0.385965,0.5,0.108108,0.238095,0.517888,0.384615,0
0.375,0.037736,0.036364,0.105263,0.166667,0.054054,0.142857,0.500852,0.948718,0
0.541667,0.264151,0.090909,0.421053,0.266667,0.027027,0.47619,0.567291,0.384615,0
0.541667,0.09434,0.090909,0.087719,0.1,0.081081,0.238095,0.570698,0.948718,0
0.041667,0.433962,0.218182,0.596491,0.366667,0.081081,0.333333,0.495741,0.076923,0
0.166667,0.320755,0.036364,0.157895,0.133333,0.054054,0.142857,0.536627,0.948718,0
0.166667,0.283019,0.109091,0.087719,0.2,0.243243,0.047619,0.502555,0.948718,0
0.625,0.113208,0.163636,0.105263,0.233333,0.108108,0.142857,0.591141,0.948718,0
0.166667,0.075472,0.018182,0.070175,0,0,0.047619,0.51448,0.948718,0
0.291667,0.301887,0.181818,0.245614,0.233333,0.054054,0.428571,0.635434,0.948718,0
0.291667,0.188679,0.018182,0.017544,0.033333,0.027027,0.047619,0.50937,0.948718,1
0.125,0.377358,0.072727,0.122807,0.233333,0.027027,0.190476,0.551959,0.948718,0
0.083333,0.283019,0.036364,0.210526,0.166667,0.081081,0.190476,0.512777,0.948718,0
0.458333,0.09434,0.072727,0.122807,0.1,0.027027,0.142857,0.50937,0.948718,0
0.625,0.245283,0.181818,0.350877,0.366667,0.297297,0.238095,0.55707,0.384615,0
0.666667,0,0.254545,0.192982,0.033333,0.135135,0.142857,0.487223,0.948718,0
0.583333,0.358491,0.036364,0.157895,0.133333,0.027027,0.095238,0.529813,0.948718,0
0.166667,0.169811,0.127273,0.052632,0,0.027027,0.047619,0.507666,0.948718,0
0.416667,0.358491,0.181818,0.210526,0.2,0.081081,0.238095,0.540034,0.948718,0
0.25,0.301887,0.127273,0.263158,0.6,0.108108,0.095238,0.55707,0.948718,0
0.208333,0.132075,0.090909,0.263158,0.333333,0.027027,0.238095,0.446337,0.384615,0
0.083333,0.037736,0.254545,0.22807,0.3,0.081081,0.428571,0.516184,0.948718,1
0.416667,0.226415,0.2,0.157895,0.2,0.108108,0.190476,0.475298,0.948718,0
0.083333,0.075472,0.163636,0.140351,0.133333,0.081081,0.238095,0.454855,0.948718,0
0.041667,0.09434,0.472727,0.280702,0.166667,0.27027,0.333333,0.494037,0.948718,0
0.583333,0.358491,0.181818,0.105263,0.3,0.216216,0.142857,0.521295,0.948718,0
0.416667,0,0.363636,0.263158,0.266667,0.243243,0.190476,0.53833,0.948718,0
0.375,0.169811,0.018182,0.245614,0.1,0,0.047619,0.500852,0.948718,0
0.291667,0.113208,0.236364,0.140351,0.366667,0.243243,0.190476,0.591141,0.948718,0
0.333333,0.207547,0.236364,0.140351,0.166667,0.297297,0.142857,0.53833,0.948718,0
0.125,0,0.054545,0.017544,0.033333,0,0,0.507666,0.948718,0
0.333333,0.150943,0.145455,0.122807,0.066667,0.027027,0.047619,0.500852,0.948718,1
0.458333,0.018868,0.090909,0.175439,0.1,0.108108,0.142857,0.497445,0.948718,1
0.333333,0.075472,0.127273,0.122807,0.233333,0.135135,0.142857,0.524702,0.948718,0
0.25,0.056604,0.254545,0.122807,0.166667,0.162162,0.285714,0.50937,0.948718,0
0.125,0.245283,0.127273,0.157895,0.533333,0.135135,0.190476,0.44293,0.948718,0
0.5,0.415094,0.109091,0.333333,0.433333,0.081081,0.285714,0.528109,0.948718,0
0.333333,0.264151,0.163636,0.140351,0.1,0.162162,0.095238,0.531516,0.948718,0
0.458333,0.245283,0.090909,0.105263,0.1,0.054054,0.142857,0.531516,0.948718,0
0.083333,0.150943,0.145455,0.105263,0.233333,0.162162,0.190476,0.495741,0.948718,0
0.458333,0,0.163636,0.105263,0.1,0.054054,0.095238,0.482112,0.948718,0
0.541667,0.132075,0.036364,0.245614,0.066667,0.027027,0.047619,0.551959,0.948718,0
0.333333,0,0.218182,0.035088,0.133333,0,0.190476,0.546848,0.948718,0
0.083333,0,0.490909,0.087719,0.266667,0.648649,0.142857,0.470187,0.948718,0
0.083333,0.075472,0.254545,0.157895,0.1,0.378378,0.142857,0.436116,0.948718,0
0.208333,0.207547,0.072727,0.105263,0.3,0,0.238095,0.560477,0.948718,0
0.25,0,0.4,0.280702,0.3,0.351351,0.428571,0.534923,0.948718,0
0.125,0.09434,0.072727,0.157895,0.1,0.081081,0.190476,0.483816,0.948718,0
0.166667,0.188679,0.254545,0.245614,0.266667,0.72973,0.190476,0.550256,0.948718,0
0.25,0.018868,0.018182,0.105263,0.033333,0.027027,0.047619,0.475298,0.948718,0
0.5,0.245283,0.290909,0.192982,0.233333,0.189189,0.238095,0.541738,0.948718,0
0.708333,0,0.145455,0.052632,0.133333,0.108108,0.095238,0.563884,0.948718,0
0.25,0,0.290909,0.105263,0.3,0.324324,0.047619,0.505963,0.948718,0
0.625,0.150943,0,0.087719,0,0.081081,0,0.500852,0.948718,0
0.458333,0.283019,0.163636,0.280702,0.3,0.162162,0.142857,0.517888,0.948718,0
0.25,0.188679,0.054545,0.140351,0.1,0.027027,0.142857,0.458262,0.948718,0
0.208333,0.188679,0.527273,0.54386,0.466667,0.189189,0.380952,0.589438,0.025641,0
0.375,0.471698,0.236364,0.175439,0.233333,0.189189,0.142857,0.567291,0.948718,0
0.375,0.207547,0.509091,0.350877,0.333333,0.297297,0.380952,0.568995,0.384615,0
0.166667,0.132075,0.309091,0.22807,0.233333,0.216216,0.238095,0.449744,0.948718,0
0.291667,0.207547,0.054545,0.192982,0.233333,0.054054,0.190476,0.528109,0.948718,0
0.083333,0.188679,0.163636,0.140351,0.233333,0.081081,0.238095,0.511073,0.948718,0
0.291667,0,0.054545,0,0,0,0,0.505963,0.948718,0
0.083333,0.188679,0.290909,0.122807,0.2,0.135135,0.142857,0.448041,0.948718,0
0.5,0.075472,0.090909,0.105263,0.2,0.081081,0.142857,0.531516,0.948718,0
0.291667,0.358491,0.181818,0.210526,0.5,0.162162,0.095238,0.516184,0.948718,0
0.625,0.339623,0.272727,0.140351,0.533333,0.135135,0.095238,0.574106,0.948718,0
0.125,0.056604,0.181818,0,0.1,0,0,0.594549,0.948718,1
0.25,0.188679,0.290909,0.333333,0.3,0.189189,0.238095,0.649063,0.948718,0
0.291667,0.207547,0.181818,0.087719,0.166667,0.108108,0.142857,0.555366,0.948718,0
0.458333,0.264151,0.181818,0.192982,0.3,0.162162,0.142857,0.555366,0.948718,0
0.166667,0.056604,0.036364,0.105263,0.266667,0.027027,0.047619,0.487223,0.948718,0
0.458333,0.132075,0.127273,0.052632,0.1,0.054054,0.047619,0.494037,0.948718,0
0.458333,0.358491,0.054545,0.192982,0.2,0.027027,0.047619,0.565588,0.948718,0
0.791667,0.037736,0.127273,0.087719,0.066667,0.135135,0.095238,0.504259,0.948718,0
0.416667,0.716981,0.254545,0.473684,0.733333,0.108108,0.47619,0.632027,0.384615,0
0.625,0.150943,0.4,0.245614,0.4,0.216216,0.333333,0.606474,0.948718,0
0.375,0.037736,0.054545,0.070175,0.033333,0.108108,0,0.529813,0.948718,0
0.5,0.018868,0.036364,0.035088,0.066667,0,0.047619,0.517888,0.948718,0
0.291667,0.207547,0.054545,0.122807,0.1,0,0.142857,0.492334,0.948718,0
0.25,0.754717,0.181818,0,0.333333,0,0.47619,1,0.948718,0
0.583333,0.207547,0.127273,0.491228,0.4,0.054054,0.333333,0.432709,0.384615,0
0.333333,0.09434,0.036364,0.157895,0.133333,0.027027,0.095238,0.603066,0.948718,0
0.083333,0.056604,0.2,0.140351,0.033333,0,0.190476,0.500852,0.948718,0
0.125,0,0.2,0.105263,0.2,0.162162,0.095238,0.497445,0.948718,0
0.666667,0.113208,0.018182,0.070175,0.1,0.054054,0.047619,0.531516,0.948718,0
0.375,0.433962,0.054545,0.175439,0.2,0.054054,0.190476,0.50937,0.948718,0
0.416667,0.396226,0.090909,0.315789,0.233333,0.027027,0.238095,0.531516,0.948718,0
0.25,0,0.290909,0.122807,0.2,0.297297,0.190476,0.480409,0.948718,0
0.375,0.226415,0.090909,0.45614,0.433333,0.027027,0.190476,0.586031,0.948718,0
0.375,0.45283,0.145455,0.22807,0.7,0.351351,0.142857,0.553663,0.948718,0
0.083333,0,0.145455,0.052632,0.1,0.351351,0.047619,0.495741,0.948718,0
0.5,0.018868,0.345455,0.22807,0.033333,0.297297,0.142857,0.49063,0.948718,0
0.083333,0.169811,0.163636,0.210526,0.233333,0.108108,0.333333,0.522998,0.948718,0
0.291667,0.226415,0.054545,0.140351,0.266667,0.054054,0.142857,0.458262,0.948718,0
0.333333,0.226415,0.163636,0.175439,0.166667,0.054054,0.190476,0.512777,0.948718,0
0.291667,0.018868,0.018182,0.052632,0.133333,0.027027,0.047619,0.500852,0.948718,0
0.208333,0.037736,0.254545,0.210526,0.233333,0.135135,0.380952,0.519591,0.948718,0
0.291667,0.150943,0.054545,0.157895,0.233333,0.081081,0.095238,0.558773,0.948718,0
0.541667,0.207547,0.163636,0.298246,0.266667,0.135135,0.238095,0.562181,0.948718,0
0.333333,0,0.690909,0.280702,0.266667,0.621622,0.333333,0.603066,0.948718,0
0.458333,0.301887,0.272727,0.789474,0.633333,0.135135,0.428571,0.591141,0,0
0.5,0.075472,0.127273,0.105263,0.066667,0,0.142857,0.473595,0.948718,0
0.25,0.188679,0.054545,0.140351,0.266667,0,0.095238,0.470187,0.948718,0
0.375,0.169811,0.036364,0.070175,0.033333,0.027027,0.047619,0.551959,0.948718,0
0.583333,0.056604,0.181818,0.105263,0.1,0.189189,0.095238,0.499148,0.948718,0
0.25,0.075472,0.2,0.087719,0.266667,0.027027,0.190476,0.49063,0.948718,0
0.416667,0.056604,0,0,0.1,0,0,0.522998,0.948718,0
0.208333,0.09434,0.072727,0.052632,0.066667,0.027027,0.095238,0.545145,0.948718,0
0.416667,0.132075,0.381818,0.263158,0.133333,0.378378,0.190476,0.582624,0.948718,0
0.375,0.283019,0.072727,0.140351,0.166667,0.054054,0.095238,0.553663,0.948718,0
0.333333,0.264151,0.054545,0.210526,0.233333,0.081081,0.238095,0.528109,0.948718,0
0.041667,0.113208,0.127273,0.298246,0.4,0.135135,0.380952,0.500852,0.948718,0
0.125,0.132075,0.090909,0.052632,0.133333,0.108108,0.095238,0.521295,0.948718,0
0.25,0.056604,0.090909,0.140351,0.4,0.108108,0.285714,0.449744,0.948718,0
0.583333,0,0.127273,0.105263,0.166667,0.108108,0.095238,0.534923,0.948718,0
0.416667,0.150943,0.054545,0.210526,0.266667,0.027027,0.333333,0.449744,0.948718,0
0.208333,0,0.018182,0.052632,0.066667,0.027027,0,0.512777,0.948718,0
0.166667,0.056604,0.072727,0.087719,0.066667,0.081081,0.047619,0.499148,0.948718,0
0.375,0.132075,0.145455,0.122807,0.166667,0.054054,0.095238,0.473595,0.948718,0
0.291667,0.339623,0.072727,0.385965,0.2,0.081081,0.238095,0.502555,0.948718,0
0.166667,0.169811,0.090909,0.210526,0.3,0.054054,0.285714,0.471891,0.948718,0
0.5,0.962264,0.127273,0.491228,0.433333,0.108108,0.238095,0.693356,0.948718,0
0.208333,0.169811,0.090909,0.140351,0.133333,0.027027,0.142857,0.522998,0.948718,0
0.25,0,0.890909,0.298246,0.5,0.27027,0.285714,0.606474,0.948718,0
0.125,0.132075,0.036364,0.087719,0.1,0,0.095238,0.519591,0.948718,0
0.125,0.018868,0.127273,0.035088,0.066667,0.081081,0.095238,0.536627,0.948718,0
0.333333,0.037736,0.072727,0.210526,0.333333,0.054054,0.142857,0.521295,0.948718,0
0.25,0.339623,0.127273,0.210526,0.4,0.189189,0.333333,0.434412,0.948718,0
0.208333,0,0,0,0,0,0,0.778535,0.948718,0
0.625,0.037736,0.454545,0.175439,0.266667,0.162162,0.380952,0.502555,0.948718,0
0.25,0.415094,0.072727,0.315789,0.333333,0.081081,0.142857,0.448041,0.948718,0
0.083333,0.264151,0.072727,0.105263,0.166667,0.054054,0.095238,0.555366,0.948718,1
0.333333,0,0,0.087719,0,0,0,0.420784,0.948718,0
0.375,0.509434,0.054545,0.192982,0.3,0.108108,0.142857,0.524702,0.948718,0
0.25,0.283019,0.072727,0.157895,0.3,0.081081,0.142857,0.51448,0.948718,0
0.666667,0.132075,0.036364,0.087719,0.3,0.027027,0.047619,0.565588,0.948718,0
0.5,0.113208,0.436364,0.263158,0.5,0.108108,0.285714,0.551959,0.948718,0
0.166667,0.132075,0.036364,0.175439,0.1,0,0.095238,0.521295,0.948718,0
0.083333,0.09434,0.290909,0.140351,0.1,0.243243,0.190476,0.497445,0.948718,0
0.166667,0.056604,0,0.017544,0,0,0,0.526405,0.948718,0
0.125,0.150943,0.109091,0.087719,0.1,0.216216,0.095238,0.521295,0.948718,0
