AGE,W,L,FG3A,OREB,DREB,TOV,PF,PFD,PLUS_MINUS,TD3_RANK,All_Star_Selection
0.083333,0.561644,0.577465,0.204545,0.145455,0.280702,0.473684,0.416667,0.22449,0.558773,0.153846,0
0.208333,0.123288,0.605634,0.015152,0.163636,0.122807,0.140351,0.15,0.061224,0.51448,0.666667,0
0.791667,0.589041,0.197183,0,0.109091,0.131579,0.070175,0.183333,0.061224,0.529813,0.666667,0
0.5,0.849315,0.28169,0.219697,0.036364,0.140351,0.087719,0.233333,0.061224,0.55707,0.666667,0
0.291667,0.287671,0.112676,0,0.381818,0.517544,0.333333,0.516667,0.183673,0.579216,0.666667,0
0.583333,0.424658,0.239437,0.015152,0.254545,0.421053,0.210526,0.466667,0.112245,0.596252,0.666667,0
0.125,0.712329,0.366197,0.401515,0.127273,0.535088,0.491228,0.333333,0.540816,0.58092,0.666667,0
0.666667,0.671233,0.309859,0.007576,0.218182,0.675439,0.280702,0.35,0.306122,0.655877,0.666667,0
0.125,0.232877,0.788732,0.219697,0.818182,0.938596,0.368421,0.333333,0.591837,0.459966,0.666667,0
0.375,0.575342,0.535211,0.431818,0.072727,0.254386,0.403509,0.316667,0.520408,0.55707,0.666667,0
0.083333,0.205479,0.605634,0,0.254545,0.105263,0.122807,0.366667,0.040816,0.465077,0.666667,0
0.5,0.479452,0.633803,0.219697,0.036364,0.114035,0.192982,0.25,0.153061,0.53833,0.666667,0
0.458333,0.328767,0.676056,0.19697,0.054545,0.192982,0.298246,0.433333,0.183673,0.432709,0.666667,0
0.541667,0.780822,0.352113,0.325758,0.181818,0.359649,0.526316,0.35,0.561224,0.611584,0.153846,1
0.125,0.232877,0.464789,0,0.2,0.131579,0.105263,0.2,0.061224,0.505963,0.666667,0
0.291667,0.315068,0.71831,0,0.545455,0.649123,0.245614,0.383333,0.306122,0.46678,0.666667,1
0.791667,0.534247,0.183099,0,0.254545,0.377193,0.140351,0.533333,0.153061,0.574106,0.666667,0
0.416667,0.369863,0.549296,0,0.4,0.403509,0.175439,0.433333,0.357143,0.463373,0.666667,0
0.458333,0.849315,0.28169,0.265152,0.018182,0.149123,0.122807,0.316667,0.081633,0.586031,0.666667,0
0.25,0.547945,0.492958,0.348485,0.218182,0.254386,0.368421,0.466667,0.357143,0.592845,0.153846,0
0.25,0.013699,0.056338,0.106061,0.072727,0.140351,0.245614,0.1,0.142857,0.522998,0.666667,0
0.208333,0.39726,0.338028,0,0.109091,0.122807,0.087719,0.283333,0.071429,0.534923,0.666667,0
0.25,0.657534,0.464789,0.022727,0.618182,0.464912,0.333333,0.45,0.5,0.582624,0.666667,0
0.5,0.780822,0.352113,0.166667,0.381818,0.570175,0.298246,0.4,0.255102,0.601363,0.666667,0
0.041667,0.041096,0.126761,0.030303,0.018182,0.122807,0.22807,0.2,0.081633,0.521295,0.666667,0
0.166667,0.575342,0.56338,0.204545,0.236364,0.447368,0.22807,0.233333,0.163265,0.536627,0.666667,0
0.375,0.09589,0.070423,0.083333,0.018182,0.105263,0.070175,0.25,0.05102,0.541738,0.666667,0
0.125,0.383562,0.450704,0,0.181818,0.175439,0.105263,0.333333,0.071429,0.482112,0.666667,0
0.208333,0.136986,0.450704,0.106061,0.090909,0.096491,0.087719,0.166667,0.081633,0.475298,0.666667,0
0.291667,0.780822,0.309859,0.265152,0.181818,0.570175,0.631579,0.35,0.602041,0.655877,0,0
0.375,0.232877,0.577465,0.280303,0.036364,0.131579,0.245614,0.316667,0.214286,0.480409,0.666667,0
0.333333,0.136986,0.28169,0.007576,0.145455,0.114035,0.070175,0.25,0.214286,0.480409,0.666667,0
0.291667,0.041096,0.112676,0.106061,0.018182,0.035088,0.105263,0.15,0.030612,0.499148,0.666667,1
0.291667,0.164384,0.380282,0.257576,0.163636,0.315789,0.298246,0.416667,0.132653,0.495741,0.666667,1
0.375,0.273973,0.366197,0,0.327273,0.201754,0.087719,0.316667,0.173469,0.49063,0.666667,0
0.208333,0.534247,0.507042,0.257576,0.072727,0.140351,0.245614,0.283333,0.346939,0.543441,0.666667,0
0.208333,0.465753,0.633803,0.007576,0.381818,0.280702,0.175439,0.383333,0.193878,0.511073,0.666667,0
0.5,0.520548,0.507042,0,0.363636,0.54386,0.350877,0.516667,0.367347,0.575809,0.666667,0
0.125,0.150685,0.183099,0.05303,0.054545,0.087719,0.052632,0.1,0.030612,0.500852,0.666667,0
0.166667,0.39726,0.28169,0.098485,0.145455,0.184211,0.052632,0.266667,0.05102,0.497445,0.666667,0
0.458333,0.178082,0.816901,0.19697,0.090909,0.201754,0.385965,0.35,0.193878,0.463373,0.666667,0
0.5,0.534247,0.211268,0.045455,0.036364,0.096491,0.105263,0.116667,0.030612,0.53322,0.666667,0
0.291667,0.849315,0.28169,0.310606,0.254545,0.385965,0.333333,0.333333,0.346939,0.632027,0.666667,0
0.375,0.109589,0.394366,0.136364,0.072727,0.105263,0.157895,0.2,0.102041,0.471891,0.666667,0
0.583333,0.123288,0.126761,0,0.127273,0.096491,0.035088,0.283333,0.030612,0.470187,0.666667,0
0.083333,0.09589,0.661972,0.128788,0.127273,0.166667,0.210526,0.2,0.132653,0.448041,0.666667,1
0.583333,0.835616,0.267606,0.416667,0.090909,0.280702,0.385965,0.333333,0.489796,0.638842,0.666667,0
0.291667,0.630137,0.492958,0.007576,0.345455,0.447368,0.315789,0.55,0.428571,0.551959,0.666667,0
0.333333,0.589041,0.521127,0.007576,0.345455,0.526316,0.175439,0.4,0.234694,0.528109,0.666667,0
0.25,0.60274,0.507042,0.310606,0.036364,0.149123,0.175439,0.3,0.163265,0.541738,0.666667,0
0.416667,0.013699,0.028169,0,0,0.026316,0.122807,0.216667,0.173469,0.574106,0.666667,0
0.75,0.438356,0.380282,0,0.563636,0.631579,0.192982,0.4,0.153061,0.531516,0.666667,0
0.208333,0.027397,0.028169,0,0,0.070175,0.052632,0.05,0,0.449744,0.666667,1
0.208333,0.506849,0.507042,0.25,0.145455,0.236842,0.22807,0.25,0.193878,0.495741,0.666667,0
0.25,0.712329,0.253521,0.25,0.036364,0.166667,0.22807,0.383333,0.112245,0.586031,0.666667,0
0.333333,0.013699,0.070423,0.05303,0.054545,0.131579,0.052632,0.366667,0.132653,0.502555,0.666667,0
0.458333,0.506849,0.169014,0.030303,0.090909,0.157895,0.140351,0.216667,0.122449,0.522998,0.666667,0
0.166667,0.452055,0.43662,0.007576,0.181818,0.201754,0.105263,0.316667,0.112245,0.536627,0.666667,0
0.208333,0.09589,0.549296,0.219697,0.145455,0.210526,0.22807,0.366667,0.234694,0.429302,0.666667,0
0.25,0.465753,0.43662,0.128788,0.181818,0.333333,0.175439,0.266667,0.204082,0.512777,0.666667,0
0.5,0.493151,0.239437,0.151515,0.254545,0.254386,0.192982,0.4,0.132653,0.529813,0.666667,0
0.5,0.657534,0.253521,0.265152,0.163636,0.236842,0.070175,0.283333,0.061224,0.589438,0.666667,1
0.458333,0.328767,0.422535,0.068182,0.036364,0.087719,0.070175,0.133333,0.081633,0.502555,0.666667,0
0.333333,0.013699,0.042254,0.075758,0,0.04386,0.175439,0.166667,0.05102,0.497445,0.666667,0
0.541667,0.493151,0.521127,0.174242,0.127273,0.122807,0.087719,0.3,0.071429,0.46167,0.666667,0
0.541667,0.068493,0.112676,0.090909,0.127273,0.140351,0.087719,0.233333,0.091837,0.480409,0.666667,0
0.583333,0.246575,0.169014,0,0.163636,0.140351,0.087719,0.283333,0.071429,0.528109,0.666667,0
0.5,0.780822,0.352113,0.212121,0.218182,0.175439,0.192982,0.366667,0.173469,0.611584,0.666667,0
0.125,0.191781,0.830986,0.166667,0.290909,0.350877,0.473684,0.5,0.306122,0.458262,0.666667,0
0.5,0.082192,0.056338,0.128788,0,0.070175,0.070175,0.066667,0.020408,0.540034,0.666667,0
0.416667,0.452055,0.338028,0.310606,0.054545,0.166667,0.122807,0.3,0.102041,0.516184,0.666667,1
0.583333,0.671233,0.43662,0.333333,0.036364,0.192982,0.22807,0.366667,0.122449,0.562181,0.666667,0
0.166667,0.630137,0.492958,0.204545,0.072727,0.236842,0.385965,0.366667,0.285714,0.586031,0.666667,0
0.458333,0.383562,0.464789,0.318182,0.090909,0.359649,0.192982,0.3,0.183673,0.546848,0.666667,0
0.375,0.041096,0.014085,0,0.090909,0.070175,0.052632,0.083333,0.081633,0.599659,0.666667,0
0.5,0.369863,0.197183,0.219697,0.163636,0.315789,0.175439,0.35,0.091837,0.50937,0.666667,0
0.375,0.260274,0.549296,0.318182,0.072727,0.201754,0.508772,0.433333,0.244898,0.425894,0.666667,0
0.25,0.479452,0.633803,0.356061,0.109091,0.263158,0.561404,0.416667,0.489796,0.473595,0.666667,0
0.583333,0.027397,0.028169,0.022727,0,0.070175,0,0.216667,0,0.55707,0.666667,0
0.291667,0.068493,0.239437,0.037879,0.054545,0.061404,0.140351,0.116667,0.05102,0.517888,0.666667,0
0.333333,0.60274,0.211268,0.257576,0.054545,0.114035,0.210526,0.316667,0.122449,0.53322,0.666667,0
0.583333,0.547945,0.492958,0,0.345455,0.263158,0.157895,0.416667,0.132653,0.526405,0.666667,0
0.333333,0.60274,0.380282,0,0.309091,0.263158,0.140351,0.433333,0.173469,0.531516,0.666667,0
0.375,0.630137,0.408451,0.007576,0.345455,0.5,0.315789,0.533333,0.44898,0.596252,0.666667,0
0.458333,0.657534,0.323944,0,0.309091,0.245614,0.140351,0.5,0.173469,0.597956,0.666667,0
0.291667,0.191781,0.704225,0.318182,0.072727,0.201754,0.245614,0.383333,0.27551,0.448041,0.666667,0
0.125,0.643836,0.464789,0.325758,0.254545,0.280702,0.175439,0.4,0.244898,0.53322,0.666667,0
0.25,0.205479,0.704225,0,0.254545,0.140351,0.245614,0.466667,0.163265,0.46678,0.666667,0
0.166667,0.506849,0.478873,0.280303,0.090909,0.166667,0.245614,0.3,0.142857,0.551959,0.666667,1
0.208333,0.849315,0.28169,0,0.254545,0.210526,0.140351,0.316667,0.142857,0.572402,0.666667,0
0.166667,0.232877,0.760563,0.265152,0.181818,0.289474,0.175439,0.266667,0.132653,0.49063,0.666667,0
0.416667,0,0.042254,0,0,0,0,0,0.030612,0.551959,0.666667,0
0.25,0.109589,0.126761,0.015152,0.272727,0.219298,0.140351,0.316667,0.22449,0.540034,0.666667,0
0.166667,0,0.042254,0.022727,0.127273,0.026316,0.175439,0.05,0.102041,0.483816,0.666667,0
0.333333,0.041096,0.056338,0.022727,0.018182,0.008772,0.017544,0.016667,0.030612,0.512777,0.666667,0
0.125,0.39726,0.323944,0,0.309091,0.192982,0.105263,0.25,0.071429,0.526405,0.666667,0
0.125,0.547945,0.338028,0.159091,0.054545,0.04386,0.175439,0.166667,0.112245,0.497445,0.666667,0
0.458333,0.780822,0.352113,0,0.6,0.605263,0.298246,0.416667,0.44898,0.633731,0.153846,0
0.083333,0.39726,0.450704,0.174242,0.109091,0.27193,0.192982,0.35,0.122449,0.521295,0.666667,0
0.291667,0.493151,0.56338,0.022727,0.4,0.482456,0.333333,0.6,0.357143,0.526405,0.666667,0
0.583333,0.753425,0.352113,0.280303,0.072727,0.438596,0.368421,0.483333,0.44898,0.649063,0.153846,0
0.625,0.342466,0.112676,0.310606,0.072727,0.157895,0.087719,0.116667,0.05102,0.587734,0.666667,1
0.333333,0.219178,0.647887,0.037879,0.018182,0.087719,0.140351,0.15,0.081633,0.499148,0.666667,0
0.333333,0.082192,0.014085,0,0.072727,0.096491,0.052632,0.266667,0,0.483816,0.666667,0
0.5,0.506849,0.28169,0.19697,0.127273,0.210526,0.105263,0.216667,0.091837,0.543441,0.666667,1
0.166667,0.479452,0.43662,0.060606,0.054545,0.087719,0.035088,0.166667,0.040816,0.504259,0.666667,0
0.458333,0.09589,0.408451,0.007576,0.054545,0.052632,0.035088,0.183333,0.05102,0.529813,0.666667,0
0.625,0.465753,0.478873,0.212121,0.090909,0.184211,0.157895,0.416667,0.193878,0.470187,0.666667,1
0.25,0.643836,0.295775,0.045455,0.236364,0.27193,0.596491,0.3,0.234694,0.633731,0.025641,0
0.25,0.260274,0.873239,0.015152,0.109091,0.22807,0.385965,0.183333,0.397959,0.41908,0.666667,0
0.333333,0.383562,0.492958,0.257576,0.036364,0.122807,0.263158,0.316667,0.163265,0.470187,0.666667,0
0.5,0.328767,0.464789,0.325758,0.218182,0.333333,0.263158,0.466667,0.183673,0.502555,0.666667,0
0.541667,0.232877,0.422535,0.219697,0.036364,0.122807,0.087719,0.133333,0.030612,0.49063,0.666667,0
0.666667,0.753425,0.352113,0.356061,0.109091,0.245614,0.263158,0.3,0.193878,0.620102,0.666667,1
0.333333,0.60274,0.43662,0.333333,0.109091,0.254386,0.508772,0.333333,0.27551,0.553663,0.153846,0
0.5,0.150685,0.267606,0,0.727273,0.657895,0.22807,0.5,0.326531,0.422487,0.666667,0
0.208333,0.493151,0.619718,0.227273,0.109091,0.184211,0.122807,0.266667,0.153061,0.50937,0.666667,0
0.291667,0.082192,0.028169,0.022727,0.054545,0.052632,0.017544,0.316667,0.040816,0.529813,0.666667,0
0.583333,0.260274,0.507042,0.19697,0.072727,0.166667,0.280702,0.283333,0.214286,0.478705,0.666667,0
0.5,0.821918,0.295775,0.287879,0.127273,0.280702,0.192982,0.333333,0.204082,0.584327,0.666667,0
0.166667,0.452055,0.478873,0,0.218182,0.175439,0.122807,0.35,0.142857,0.511073,0.666667,0
0.333333,0.178082,0.197183,0.106061,0.090909,0.114035,0.105263,0.2,0.071429,0.470187,0.666667,0
0.25,0.342466,0.633803,0.098485,0.181818,0.184211,0.385965,0.416667,0.387755,0.502555,0.666667,0
0.166667,0.260274,0.126761,0.227273,0.054545,0.140351,0.298246,0.45,0.132653,0.512777,0.666667,0
0.458333,0.136986,0.225352,0.128788,0.036364,0.131579,0.035088,0.166667,0.030612,0.48552,0.666667,0
0.458333,0,0.042254,0.022727,0,0.087719,0,0.116667,0,0.494037,0.666667,0
0.291667,0.835616,0.28169,0.022727,0.127273,0.22807,0.122807,0.166667,0.142857,0.574106,0.666667,0
0.375,0.424658,0.394366,0.090909,0.072727,0.061404,0.157895,0.3,0.102041,0.526405,0.666667,0
0.375,0.438356,0.450704,0,0.181818,0.192982,0.105263,0.416667,0.142857,0.519591,0.666667,0
0.208333,0.506849,0.619718,0,0.4,0.464912,0.403509,0.533333,0.357143,0.516184,0.666667,0
0.416667,0.273973,0.070423,0.045455,0.018182,0.052632,0.035088,0.116667,0.020408,0.500852,0.666667,0
0.291667,0.630137,0.450704,0.348485,0.090909,0.149123,0.192982,0.283333,0.183673,0.543441,0.666667,0
0.208333,0.410959,0.338028,0.204545,0.272727,0.412281,0.438596,0.4,0.316327,0.565588,0.666667,0
0.125,0.753425,0.380282,0.098485,0.272727,0.27193,0.684211,0.416667,0.530612,0.546848,0.025641,0
0.166667,0.589041,0.295775,0.401515,0.363636,0.307018,0.140351,0.35,0.153061,0.596252,0.666667,0
0.375,0.39726,0.661972,0.212121,0.145455,0.219298,0.122807,0.35,0.081633,0.497445,0.666667,0
0.291667,0.232877,0.746479,0,0.181818,0.149123,0.175439,0.466667,0.234694,0.492334,0.666667,0
0.291667,0.60274,0.478873,0.045455,0.090909,0.166667,0.140351,0.25,0.122449,0.540034,0.666667,0
0.125,0.054795,0.464789,0.007576,0.363636,0.192982,0.245614,0.4,0.285714,0.458262,0.666667,0
0.5,0.30137,0.816901,0,0.490909,0.491228,0.298246,0.466667,0.163265,0.468484,0.666667,0
0.333333,0.178082,0.253521,0.075758,0,0.087719,0.070175,0.183333,0.040816,0.480409,0.666667,0
0.333333,0.356164,0.577465,0.295455,0.072727,0.201754,0.175439,0.333333,0.142857,0.453152,0.666667,0
0.666667,0.205479,0.197183,0.007576,0.109091,0.070175,0.070175,0.25,0.020408,0.480409,0.666667,0
0.291667,0.150685,0.366197,0.159091,0.090909,0.087719,0.298246,0.283333,0.153061,0.482112,0.666667,0
0.208333,0.424658,0.140845,0,0.163636,0.175439,0.140351,0.416667,0.132653,0.50937,0.666667,0
0.083333,0.753425,0.380282,0,0.472727,0.438596,0.157895,0.55,0.183673,0.551959,0.666667,0
0.541667,0.575342,0.56338,0.25,0.2,0.307018,0.175439,0.316667,0.163265,0.562181,0.666667,0
0.25,0.780822,0.352113,0.19697,0.072727,0.131579,0.157895,0.25,0.091837,0.546848,0.666667,0
0.833333,0.383562,0.126761,0,0.236364,0.307018,0.263158,0.533333,0.27551,0.611584,0.666667,0
0.25,0.424658,0.591549,0.007576,0.072727,0.140351,0.210526,0.25,0.153061,0.505963,0.666667,0
0.583333,0.767123,0.338028,0.030303,0.381818,0.421053,0.280702,0.3,0.153061,0.521295,0.666667,0
0.25,0.452055,0.43662,0.25,0.163636,0.245614,0.122807,0.433333,0.081633,0.524702,0.666667,0
0.333333,0.520548,0.295775,0,0.290909,0.27193,0.122807,0.35,0.142857,0.512777,0.666667,0
0.208333,0.109589,0.169014,0.037879,0,0.026316,0.035088,0.016667,0.020408,0.50937,0.666667,0
0.166667,0.013699,0.15493,0,0.109091,0.052632,0.052632,0.066667,0.010204,0.504259,0.666667,0
0.291667,0.205479,0.338028,0,0.218182,0.149123,0.157895,0.4,0.142857,0.497445,0.666667,0
0.208333,0.232877,0.591549,0.075758,0.127273,0.166667,0.263158,0.25,0.112245,0.424191,0.666667,0
0.166667,0.561644,0.56338,0.037879,0.290909,0.359649,0.210526,0.416667,0.112245,0.511073,0.666667,0
0.166667,0.452055,0.577465,0.348485,0.127273,0.280702,0.54386,0.516667,0.265306,0.519591,0.666667,0
0.416667,0.260274,0.56338,0.030303,0.054545,0.157895,0.105263,0.3,0.071429,0.437819,0.666667,0
0.583333,0.410959,0.521127,0.409091,0.145455,0.324561,0.54386,0.4,0.346939,0.458262,0.153846,0
0.5,0.753425,0.338028,0.181818,0.036364,0.149123,0.157895,0.216667,0.061224,0.540034,0.666667,0
0.75,0.534247,0.507042,0.204545,0.090909,0.254386,0.614035,0.2,0.306122,0.587734,0.666667,0
0.375,0.246575,0.169014,0.113636,0.018182,0.070175,0.017544,0.083333,0.020408,0.500852,0.666667,0
0.25,0.123288,0.211268,0.121212,0.090909,0.087719,0.192982,0.166667,0.132653,0.497445,0.666667,0
0.375,0.232877,0.338028,0.060606,0.072727,0.140351,0.263158,0.283333,0.142857,0.517888,0.666667,0
0.291667,0.821918,0.28169,0.007576,0.363636,0.324561,0.157895,0.416667,0.153061,0.577513,0.666667,0
0.5,0.39726,0.690141,0.098485,0.181818,0.280702,0.192982,0.2,0.204082,0.494037,0.666667,0
0.208333,0.09589,0.197183,0.075758,0.036364,0.192982,0.280702,0.2,0.091837,0.463373,0.666667,0
0.333333,0.726027,0.366197,0.098485,0.145455,0.315789,0.122807,0.366667,0.081633,0.545145,0.666667,0
0.166667,0.561644,0.577465,0.022727,0.345455,0.298246,0.210526,0.35,0.214286,0.55707,0.666667,0
0.791667,0.136986,0,0,0.109091,0.061404,0.052632,0.116667,0.061224,0.477002,0.666667,0
0.291667,0.589041,0.239437,0,0.218182,0.192982,0.087719,0.25,0.214286,0.516184,0.666667,0
0.666667,0.821918,0.225352,0.007576,0.4,0.587719,0.280702,0.266667,0.255102,0.625213,0.153846,0
0.208333,0.369863,0.253521,0,0.181818,0.149123,0.140351,0.316667,0.102041,0.507666,0.666667,0
0.25,0.561644,0.56338,0.356061,0.145455,0.192982,0.192982,0.366667,0.122449,0.546848,0.666667,0
0.416667,0.547945,0.450704,0.022727,0.181818,0.149123,0.210526,0.366667,0.193878,0.534923,0.666667,0
0.666667,0.191781,0.338028,0.007576,0.072727,0.192982,0.052632,0.266667,0.040816,0.50937,0.666667,0
0.416667,0.821918,0.253521,0.068182,0.072727,0.236842,0.45614,0.283333,0.316327,0.589438,0.666667,0
0.541667,0.342466,0.661972,0.090909,0.127273,0.245614,0.245614,0.233333,0.183673,0.502555,0.666667,0
0.291667,0.328767,0.816901,0.234848,0.127273,0.289474,0.157895,0.3,0.173469,0.451448,0.666667,0
0.25,0.589041,0.450704,0.272727,0.145455,0.403509,0.280702,0.4,0.214286,0.524702,0.666667,0
0.166667,0.205479,0.704225,0,0.272727,0.210526,0.105263,0.3,0.122449,0.477002,0.666667,0
0.291667,0.041096,0.070423,0.030303,0.054545,0.052632,0.105263,0.25,0.081633,0.482112,0.666667,0
0.5,0.178082,0.309859,0.068182,0.109091,0.22807,0.105263,0.216667,0.071429,0.46167,0.666667,0
0.166667,0.671233,0.43662,0.159091,0.145455,0.157895,0.298246,0.283333,0.234694,0.572402,0.666667,0
0.25,0.465753,0.507042,0,0.381818,0.280702,0.192982,0.383333,0.316327,0.494037,0.666667,0
0.083333,0.246575,0.549296,0.19697,0.145455,0.350877,0.561404,0.416667,0.357143,0.463373,0.666667,0
0.208333,0.246575,0.323944,0.007576,0.290909,0.342105,0.280702,0.466667,0.295918,0.51448,0.666667,0
0.375,0.739726,0.28169,0,0.509091,0.578947,0.210526,0.533333,0.357143,0.591141,0.666667,0
0.5,0.109589,0.070423,0,0.4,0.517544,0.192982,0.5,0.22449,0.592845,0.666667,0
0.625,0.520548,0.492958,0.333333,0.127273,0.263158,0.210526,0.433333,0.22449,0.551959,0.666667,0
0.458333,0.438356,0.591549,0.174242,0.163636,0.175439,0.140351,0.35,0.05102,0.534923,0.666667,0
0.25,0.616438,0.183099,0.090909,0.018182,0.061404,0.052632,0.116667,0.05102,0.524702,0.666667,0
0.166667,0.191781,0.676056,0.151515,0.072727,0.114035,0.157895,0.233333,0.071429,0.46678,0.666667,0
0.166667,0.232877,0.873239,0.280303,0.109091,0.210526,0.210526,0.35,0.091837,0.475298,0.666667,0
0.208333,0.657534,0.478873,0.348485,0.109091,0.22807,0.298246,0.4,0.326531,0.555366,0.666667,0
0.375,0.315068,0.535211,0.060606,0.036364,0.087719,0.245614,0.316667,0.183673,0.475298,0.666667,0
0.416667,0.60274,0.464789,0.151515,0.054545,0.157895,0.157895,0.316667,0.122449,0.50937,0.666667,0
0.083333,0.068493,0.197183,0.060606,0.018182,0.052632,0.070175,0.133333,0.061224,0.545145,0.666667,0
0.208333,0.561644,0.43662,0.333333,0.181818,0.403509,0.245614,0.466667,0.173469,0.563884,0.666667,0
0.041667,0.260274,0.267606,0.030303,0.036364,0.061404,0.052632,0.216667,0.112245,0.502555,0.666667,0
0.458333,0.013699,0.056338,0,0.254545,0.350877,0.245614,0.433333,0.346939,0.431005,0.666667,0
0.166667,0.232877,0.647887,0.015152,0.236364,0.236842,0.140351,0.3,0.112245,0.463373,0.666667,0
0.291667,0.191781,0.140845,0.030303,0.036364,0.052632,0.210526,0.216667,0.091837,0.492334,0.666667,0
0.416667,0.589041,0.450704,0.045455,0.781818,0.684211,0.350877,0.383333,0.44898,0.582624,0.666667,0
0.333333,0.589041,0.507042,0,0.272727,0.236842,0.157895,0.383333,0.214286,0.494037,0.666667,0
0.708333,0.69863,0.295775,0,0.272727,0.219298,0.122807,0.433333,0.061224,0.572402,0.666667,0
0.25,0.369863,0.239437,0.151515,0.054545,0.096491,0.122807,0.116667,0.071429,0.536627,0.333333,0
0.333333,0.232877,0.450704,0,0.309091,0.350877,0.175439,0.433333,0.081633,0.470187,0.333333,0
0.541667,0.493151,0.394366,0.356061,0.2,0.438596,0.315789,0.466667,0.22449,0.567291,0.333333,0
0.291667,0.09589,0.056338,0.007576,0.436364,0.403509,0.263158,0.316667,0.255102,0.603066,0.333333,0
0.333333,0.438356,0.408451,0.007576,0.4,0.649123,0.175439,0.416667,0.234694,0.567291,0.333333,0
0.083333,0.287671,0.633803,0.05303,0.254545,0.280702,0.245614,0.35,0.163265,0.51448,0.333333,1
0.416667,0.09589,0.140845,0.272727,0.090909,0.131579,0.263158,0.35,0.193878,0.497445,0.333333,0
0.041667,0.452055,0.366197,0.060606,0.181818,0.114035,0.157895,0.233333,0.173469,0.516184,0.333333,0
0.25,0.273973,0.605634,0.166667,0.290909,0.307018,0.315789,0.4,0.22449,0.465077,0.333333,0
0.416667,0.30137,0.352113,0.030303,0.418182,0.491228,0.421053,0.483333,0.418367,0.507666,0.333333,0
0.25,0.30137,0.591549,0.007576,0.418182,0.350877,0.263158,0.55,0.142857,0.528109,0.333333,0
0.416667,0.136986,0.211268,0.015152,0.8,0.622807,0.315789,0.416667,0.285714,0.511073,0.333333,0
0.25,0.09589,0.267606,0.022727,0.290909,0.368421,0.245614,0.35,0.183673,0.424191,0.333333,0
0.416667,0.027397,0.056338,0.015152,0.054545,0.061404,0.052632,0.05,0.081633,0.502555,0.333333,0
0.375,0.452055,0.408451,0.234848,0.163636,0.45614,0.333333,0.25,0.306122,0.582624,0.025641,0
0.708333,0.520548,0.394366,0.098485,0.145455,0.219298,0.473684,0.333333,0.234694,0.567291,0.333333,0
0.291667,0.178082,0.253521,0.280303,0.145455,0.421053,0.385965,0.283333,0.489796,0.499148,0.333333,0
0.541667,0.123288,0.028169,0.037879,0.018182,0.105263,0.087719,0.066667,0.05102,0.49063,0.333333,0
0.333333,0.09589,0.070423,0.007576,0.327273,0.570175,0.350877,0.5,0.387755,0.550256,0.333333,0
0.208333,0.520548,0.309859,0.007576,0.581818,0.754386,0.438596,0.283333,0.479592,0.555366,0.333333,0
0.166667,0.328767,0.225352,0.143939,0.018182,0.061404,0.087719,0.133333,0.040816,0.511073,0.333333,0
0.291667,0.232877,0.422535,0,0.181818,0.245614,0.052632,0.45,0.030612,0.480409,0.333333,0
0.708333,0.273973,0.633803,0.310606,0.345455,0.385965,0.245614,0.416667,0.326531,0.444634,0.333333,0
