AGE,W,PLUS_MINUS,W_RANK,W_PCT_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,STL_RANK,BLK_RANK,PLUS_MINUS_RANK,All_Star_Selection
0.249606,0.48186,0.522489,0.186142,0.580944,0.375277,0.195125,0.78031,0.490594,0.535632,0.6818,0.40125,1
0.046462,0.556207,0.535293,0.136244,0.377218,0.377667,0.190273,0.62803,0.478885,0.380731,0.448177,0.321679,1
0.232724,0.078045,0.529298,0.730211,0.634353,0.499079,0.842299,0.325262,0.279309,0.251,0.153582,0.244291,1
0.227039,0.529956,0.51257,0.195075,0.290791,0.350846,0.573751,0.275648,0.295458,0.304391,0.198894,0.479036,1
0.4316,0.411174,0.49903,0.367761,0.621441,0.068747,0.705367,0.330458,0.23448,0.182179,0.412913,0.628509,1
0.29627,0.090367,0.34004,0.761198,0.839836,0.327135,0.350133,0.254191,0.502828,0.743204,0.989814,0.879593,1
0.330673,0.296465,0.508404,0.477778,0.267021,0.934427,0.784763,0.886254,0.900496,0.749447,0.782449,0.56459,1
0.478817,0.711062,0.607587,0.080804,0.133029,0.176167,0.199638,0.7524,0.34546,0.011981,0.557509,0.027629,1
0.159935,0.409102,0.460967,0.388213,0.699626,0.268193,0.715588,0.059105,0.141733,0.755809,0.069651,0.787505,1
0.175449,0.667414,0.573266,0.134837,0.233132,0.398329,0.548753,0.396843,0.448179,0.052592,0.256873,0.159965,1
0.282878,0.424656,0.515337,0.339724,0.382255,0.781771,0.796497,0.584591,0.585878,0.27948,0.351437,0.485906,1
0.217499,0.19575,0.503398,0.650874,0.50567,0.987812,0.963702,0.895265,0.742485,0.834048,0.844035,0.617733,1
0.247109,0.723116,0.603142,0.021317,0.151976,0.361344,0.095939,0.520661,0.209734,0.04454,0.406016,0.133944,1
0.133069,0.747769,0.632345,0.0199,0.067107,0.051266,0.183953,0.508336,0.135774,0.099938,0.399721,0.016355,1
0.110495,0.293042,0.479703,0.393283,0.722472,0.487413,0.268558,0.491482,0.253032,0.143368,0.329825,0.423748,1
0.271023,0.29572,0.598,0.473832,0.128553,0.129383,0.294095,0.351431,0.518322,0.121995,0.506594,0.146565,1
0.376812,0.691946,0.573494,0.048155,0.231211,0.582003,0.491569,0.169912,0.317364,0.153735,0.303361,0.116693,1
0.26384,0.042374,0.41733,0.881905,0.045809,0.997328,0.999743,0.156399,0.558904,0.789258,0.908067,0.906174,1
0.125,0.374932,0.523729,0.294774,0.188668,0.883326,0.315748,0.976543,0.883329,0.872067,0.947452,0.531,1
0.11116,0.288728,0.439238,0.45735,0.733358,0.230629,0.652275,0.030537,0.082644,0.815417,0.059715,0.814267,1
0.129507,0.092669,0.535084,0.760269,0.488968,0.831209,0.709639,0.937134,0.882494,0.822076,0.806559,0.362281,1
0.236119,0.34195,0.533982,0.403669,0.585839,0.140207,0.570638,0.116953,0.034263,0.464804,0.090113,0.341899,1
0.001519,0.287883,0.491657,0.432418,0.698857,0.515069,0.604416,0.546234,0.550746,0.730275,0.325632,0.675239,1
0.231004,0.181991,0.516171,0.623645,0.526429,0.69009,0.776883,0.519627,0.69684,0.739583,0.620482,0.447653,1
0.106489,0.291347,0.541298,0.470812,0.184655,0.903497,0.203915,0.420434,0.815657,0.880978,0.807038,0.275245,1
0.333333,0.076795,0.525295,0.78653,0.311525,0.888143,0,0.86572,0.902949,0.886982,0.991871,0.58889,1
0.283708,0.142523,0.491771,0.670685,0.604225,0.882333,0.727053,0.60682,0.779137,0.689619,0.550778,0.673752,1
0.208236,0.011199,0.48455,0.892782,0.531326,0.868108,0.821656,0.9739,0.914531,0.199002,0.998545,0.724294,1
0.57536,0.633789,0.568264,0.014962,0.094615,0.59723,0.43395,0.72633,0.454541,0.518548,0.660731,0.122611,1
0.176681,0.041096,0.483902,0.861019,0.30429,0.906885,0.980265,0.979165,0.916621,0.978136,1,0.665233,1
0.083333,0.176502,0.555385,0.561028,0.61869,0.913913,0.741305,0.981147,0.913979,0.809562,0.928284,0.23168,1
0.188286,0.431886,0.503132,0.323713,0.603996,0.203297,0.803372,0.004438,0.118303,0.370847,0.012167,0.593733,1
0.211083,0.097787,0.498316,0.730173,0.034227,0.997814,0.99847,0.964897,0.96284,0.998326,1,0.718686,1
0.195289,0.311209,0.500844,0.478591,0.702367,0.412049,0.449697,0.46596,0.641133,0.738793,0.621291,0.639401,1
0.519693,0.609149,0.551885,0.148407,0.117925,0.564455,0.654182,0.375899,0.300439,0.534458,0.438094,0.212385,1
0.429532,0.196574,0.469028,0.684425,0.725774,0.783341,0.617225,0.760777,0.559895,0.400926,0.796916,0.783063,1
0.530342,0.574952,0.532706,0.168027,0.315471,0.166423,0.227723,0.614443,0.330848,0.33995,0.714944,0.439914,1
0.493979,0.464936,0.531516,0.303273,0.591976,0.628017,0.256517,0.399613,0.206931,0.105991,0.065224,0.368333,1
0.291202,0.616561,0.618268,0.128967,0.218612,0.450634,0.763703,0.020249,0.069063,0.214333,0.01291,0.038615,1
0.142843,0.327181,0.523585,0.433323,0.52677,0.678486,0.905497,0.484929,0.677625,0.700786,0.508213,0.422603,1
0.416667,0.636199,0.574106,0.050885,0.314451,0.666705,0.607941,0.271439,0.298588,0.122972,0.349902,0.116313,1
0.098236,0.074053,0.557784,0.780255,0.939106,0.530108,0.558811,0.453324,0.608065,0.247671,0.252488,0.097633,1
0.259649,0.258613,0.474334,0.581315,0.658647,0.658083,0.526463,0.365799,0.683081,0.855758,0.662557,0.850833,1
0.34759,0.016212,0.534481,0.881355,0.141759,0.991104,0.977925,0.795224,0.947587,0.872499,0.970195,0.136015,1
0.645394,0.268317,0.529537,0.485071,0.627743,0.655869,0.425431,0.230583,0.481674,0.782316,0.172624,0.331559,1
0.218799,0.090112,0.482571,0.80282,0.02033,0.999294,0.990077,0.937815,0.96006,0.999287,1,0.645247,1
0.263485,0.402654,0.530052,0.292028,0.287197,0.507726,0.811034,0.150158,0.646791,0.272591,0.377785,0.350212,1
0.208333,0.147825,0.529451,0.664304,0.593289,0.252856,0.588396,0.131372,0.28981,0.769045,0.122777,0.386243,1
0.394612,0.337332,0.522742,0.456006,0.542536,0.093108,0.228134,0.442437,0.292922,0.141731,0.218939,0.316166,1
0.371806,0.333673,0.618282,0.445898,0.201772,0.177461,0.242814,0.468171,0.240118,0.112504,0.457132,0.068306,1
0.250779,0.382683,0.543584,0.405222,0.313152,0.389157,0.354519,0.849615,0.533548,0.491499,0.619269,0.27709,1
0.378276,0.188931,0.497688,0.645677,0.772353,0.692958,0.493681,0.272869,0.549987,0.83572,0.240424,0.452324,1
0.385974,0.45735,0.531622,0.429847,0.586717,0.584027,0.196927,0.332005,0.356934,0.762371,0.748697,0.310316,1
0.373094,0.36108,0.523801,0.365852,0.07795,0.776494,0.741698,0.861914,0.758391,0.720054,0.865175,0.684563,1
0.416843,0.511804,0.552698,0.191024,0.271068,0.112679,0.191053,0.66103,0.492722,0.217895,0.622772,0.17659,1
0.173754,0.011834,0.565484,0.8724,0.513155,0.939657,0.920714,0.649926,0.904599,0.92562,0.919356,0.351451,1
0.291667,0.362763,0.549507,0.401079,0.51533,0.458279,0.642172,0.271749,0.521609,0.63246,0.197952,0.170672,1
0.252918,0.687761,0.615381,0.121057,0.11371,0.03579,0.194398,0.445885,0.171276,0.126733,0.42044,0.036373,1
0.295456,0.507173,0.559356,0.213303,0.556386,0.020374,0.571931,0.02723,0.020402,0.30482,0.201154,0.121724,1
0.452942,0.416833,0.466023,0.334141,0.611334,0.52934,0.309283,0.727,0.588364,0.539259,0.836647,0.588352,1
0.371782,0.675131,0.614998,0.035255,0.029177,0.000891,0.800215,0.061151,0,0.218913,0.083379,0.024571,1
0.52061,0.295317,0.509356,0.475236,0.249429,0.936095,0.830969,0.906221,0.829956,0.838232,0.762105,0.612832,1
0.373777,0.461216,0.529738,0.184778,0.303678,0.720898,0.256468,0.524963,0.687335,0.436181,0.783258,0.403725,1
0.320026,0.578599,0.512116,0.090572,0.377192,0.140583,0.72692,0.01569,0.020981,0.644137,0.065665,0.502438,1
0.269036,0.234457,0.482795,0.52894,0.76255,0.843224,0.51026,0.376984,0.616213,0.837157,0.600906,0.705616,1
0.303277,0.347069,0.488647,0.435556,0.710816,0.222331,0.601689,0.018399,0.068358,0.377633,0.052888,0.680169,1
0.235387,0.273973,0.463963,0.525364,0.811094,0.034802,0.404188,0.516957,0.282004,0.073971,0.581208,0.790402,1
0.1342,0.476274,0.511482,0.202228,0.544519,0.21196,0.418195,0.237561,0.231739,0.059874,0.265994,0.501405,1
0.186011,0.16175,0.477586,0.799089,0.694468,0.863134,0.881558,0.78484,0.7603,0.537831,0.405116,0.713498,1
0.260284,0.584695,0.554601,0.129802,0.251746,0.099266,0.619483,0.005392,0.049966,0.231729,0.041833,0.161641,1
0.230142,0.081856,0.525656,0.763169,0.721207,0.394991,0.105242,0.427662,0.62679,0.582535,0.327163,0.438171,1
0.047686,0.156716,0.488413,0.714029,0.667969,0.837804,0.88081,0.706398,0.56956,0.646932,0.512502,0.674907,1
0.094077,0.577096,0.511278,0.160618,0.306836,0.344764,0.781466,0.277914,0.438825,0.483073,0.253831,0.43437,1
0.201939,0.301494,0.470195,0.458657,0.710193,0.527476,0.501853,0.492609,0.568105,0.404941,0.404392,0.66056,1
0.286397,0.322407,0.479053,0.474703,0.735706,0.471786,0.262098,0.503261,0.345597,0.12236,0.357669,0.735021,1
0.438044,0.259418,0.47533,0.575998,0.739913,0.659631,0.400506,0.567261,0.523212,0.826895,0.679631,0.741659,1
0.367769,0.344027,0.526405,0.386269,0.491531,0.133689,0.778852,0.027417,0.014535,0.274174,0.055305,0.351382,1
0.328914,0.270317,0.48221,0.408857,0.698405,0.052394,0.529821,0.222173,0.168934,0.044949,0.297984,0.689772,1
0.371281,0.168691,0.460247,0.688432,0.887052,0.553736,0.484859,0.572688,0.549257,0.656782,0.665928,0.791419,1
0.304742,0.672195,0.571805,0.045447,0.211299,0.346545,0.15151,0.53349,0.222484,0.192318,0.391595,0.135313,1
0.594033,0.172658,0.532439,0.604514,0.67105,0.871171,0,0.759526,0.628881,0.788093,0.786073,0.299111,1
0.208333,0.187002,0.459546,0.667036,0.375637,0.621998,0.698295,0.740914,0.685859,0.748909,0.669074,0.815481,1
0.107045,0.191839,0.501891,0.635272,0.562635,0.869603,0.69892,0.909543,0.690799,0.841981,0.797679,0.613726,1
0.206326,0.636752,0.567622,0.100585,0.243067,0.47509,0.403574,0.388107,0.397473,0.268187,0.331472,0.1163,1
0.127931,0.049097,0.497032,0.819939,0.75045,0.325193,0.555953,0.643004,0.837333,0.68398,0.707281,0.647341,1
0.298732,0.230414,0.517929,0.517141,0.062803,0.515073,0.391412,0.827022,0.622943,0.295135,0.674643,0.350357,1
0.182502,0.619754,0.56039,0.143878,0.300411,0.149359,0.415831,0.133017,0.126113,0.15477,0.116314,0.144396,1
0.181128,0,0.572275,0.897045,0.899327,0.307662,0,0.906896,0.908425,0.754761,0.360328,0.41293,1
0.136243,0.091331,0.494271,0.680806,0.709332,0.82524,0.840744,0.831225,0.740829,0.581992,0.915343,0.587934,1
0.166667,0.495148,0.499786,0.358005,0.449244,0.119927,0.180122,0.454032,0.332718,0.027113,0.475832,0.659562,1
0.291667,0.394696,0.536784,0.331036,0.402941,0.455822,0.81464,0.211972,0.435016,0.650705,0.204741,0.453748,1
0.297778,0.039798,0.5365,0.838289,0.870574,0.636292,0.746555,0.149301,0.488256,0.436546,0.353285,0.200577,1
0.391386,0.599974,0.524104,0.158417,0.119505,0.457139,0.817502,0.094738,0.296182,0.310614,0.170077,0.374885,1
0.125335,0.743438,0.619173,0.028701,0.087812,0.047442,0.2343,0.515466,0.119602,0.084187,0.337381,0.032957,1
0.126701,0.267059,0.45541,0.601145,0.796812,0.271038,0.633169,0.095094,0.132515,0.215886,0.085246,0.793955,1
0.172545,0.14022,0.482294,0.702432,0.345254,0.72156,0.814637,0.892991,0.891249,0.716313,0.899226,0.629961,1
0.318974,0.394963,0.467675,0.376497,0.698587,0.090026,0.18488,0.369595,0.464727,0.307828,0.505671,0.678923,1
0.541594,0.595321,0.535804,0.105072,0.179205,0.613314,0.560808,0.144701,0.383077,0.509095,0.118706,0.278226,1
0.33116,0.493115,0.503272,0.25283,0.509273,0.272129,0.224985,0.574879,0.384113,0.260435,0.722848,0.53154,1
0.200329,0.648719,0.558438,0.090979,0.252027,0.41006,0.486163,0.43146,0.35068,0.119936,0.382205,0.164994,1
0.416667,0.468565,0.547718,0.267919,0.20003,0.628051,0.5453,0.684948,0.632704,0.214003,0.432457,0.265701,1
0.463478,0.402481,0.555013,0.393146,0.267035,0.770043,0.855652,0.289577,0.639405,0.244095,0.409487,0.464529,1
0.208333,0.46717,0.52946,0.271685,0.438551,0.41541,0.838812,0.096471,0.317061,0.547567,0.048252,0.355705,1
0.274492,0.636593,0.615353,0.079916,0.179081,0.277283,0.650583,0.011893,0.075632,0.145715,0.036475,0.031311,1
0.21313,0.29368,0.434231,0.521387,0.747823,0.031183,0.43349,0.201046,0.148982,0.040752,0.118454,0.86754,1
0.253951,0.175527,0.525995,0.643557,0.488519,0.4742,0.818894,0.159067,0.253066,0.096791,0.722419,0.327344,1
0.231964,0.0371,0.478838,0.807112,0.005884,0.992593,0.986386,0.980179,0.956178,0.987827,1,0.764242,1
0.514163,0.632461,0.556662,0.0597,0.288827,0.253076,0.454221,0.06295,0.036557,0.574876,0.093597,0.192622,1
0.041834,0.069597,0.599012,0.741672,0.006949,0.878863,0.893715,0.576861,0.590222,0.629917,0.863616,0.054773,1
0.233763,0.38194,0.488886,0.351636,0.090087,0.747328,0.730351,0.941317,0.750884,0.716486,0.829847,0.671012,1
0.247166,0.49208,0.51509,0.188832,0.492675,0.113479,0.621013,0.213526,0.212617,0.129148,0.177264,0.476822,1
0.168053,0.166043,0.501829,0.732047,0.445917,0.538586,0.733421,0.718135,0.718191,0.728168,0.640908,0.697071,1
0.534301,0.559021,0.586056,0.113439,0.196964,0.026967,0.179641,0.401667,0.077663,0.182936,0.174771,0.127091,1
0.042156,0.12495,0.487582,0.71783,0.600982,0.853663,0.864046,0.729793,0.729799,0.643834,0.544694,0.67219,1
0.373273,0.19608,0.475311,0.575671,0.862978,0.078792,0.520287,0.348926,0.063813,0.536978,0.229337,0.805963,1
0.771155,0.49679,0.571914,0.183668,0.408787,0.009427,0.566413,0.373603,0.024779,0.055469,0.277925,0.13458,1
0.169099,0.309665,0.518039,0.475451,0.304208,0.741694,0.766655,0.627071,0.690875,0.794496,0.815319,0.44683,1
0.223797,0.155144,0.507454,0.671901,0.522472,0.699306,0.772067,0.611671,0.870238,0.776958,0.828237,0.408881,1
0.170983,0.051948,0.541858,0.854236,0.826414,0.560564,0.568719,0.307824,0.618544,0.801034,0.6584,0.222345,1
0.184025,0.120103,0.523116,0.503561,0.180127,0.793767,0.044166,0.74485,0.766606,0.813081,0.760304,0.385334,1
0.169688,0.026902,0.495764,0.869788,0.839933,0.916026,0.970307,0.927511,0.904501,0.913828,0.957301,0.384413,1
0.105998,0.760837,0.504368,0.020121,0.08443,0.491419,0.758216,0.56288,0.385947,0.56825,0.066552,0.523081,1
0.208333,0.381808,0.481105,0.361691,0.613127,0.06061,0.647351,0.315328,0.168512,0.376668,0.377026,0.695305,1
0.060784,0.108697,0.499292,0.71427,0.883691,0.595722,0.548066,0.512332,0.585329,0.740681,0.906684,0.611521,1
0.210438,0.177488,0.503895,0.559798,0.294127,0.703584,0.870299,0.827238,0.917598,0.849359,0.65733,0.555291,1
0.107291,0.05248,0.573733,0.839259,0.691635,0.331344,0.340942,0.598402,0.476472,0.603805,0.193304,0.114798,1
0.488728,0.34143,0.524559,0.308333,0.397109,0.232047,0.287259,0.627993,0.202564,0.380755,0.645687,0.49706,1
0.203734,0.402057,0.522103,0.334486,0.412025,0.132695,0.170413,0.565971,0.255961,0.058673,0.187742,0.23531,1
0.271772,0.244796,0.440609,0.625782,0.766944,0.244849,0.384806,0.209732,0.125157,0.226072,0.204393,0.642689,1
0.208333,0.122968,0.526758,0.71313,0.65285,0.873573,0.30189,0.556624,0.555761,0.426758,0.38293,0.411452,1
0.113016,0.102915,0.489131,0.809692,0.862616,0.546131,0.888848,0.54528,0.42918,0.673488,0.456894,0.765593,1
0.128189,0.282515,0.457596,0.50199,0.69447,0.363392,0.307666,0.470331,0.350854,0.066927,0.420757,0.821687,1
0.207511,0.279273,0.522798,0.539436,0.553046,0.401354,0.496411,0.60851,0.587265,0.422156,0.782687,0.341807,1
0.208333,0.39132,0.474551,0.383517,0.614001,0.047388,0.342841,0.059223,0.058335,0.202785,0.14571,0.523002,1
0.353707,0.398409,0.530974,0.258571,0.482574,0.14604,0.750811,0.01887,0.003277,0.282468,0.001774,0.274863,1
0.609433,0.093912,0.544743,0.64175,0.653799,0.756974,0.018122,0.838998,0.648152,0.714247,0.74497,0.204475,1
0.199196,0.352872,0.556287,0.386816,0.2581,0.16408,0.171089,0.462587,0.274817,0.174454,0.440348,0.109335,1
0.233725,0.316846,0.530517,0.445244,0.44761,0.389444,0.282338,0.524982,0.294229,0.071277,0.585959,0.499696,1
0.46433,0.691959,0.604765,0.0981,0.182334,0.086707,0.161391,0.653276,0.14636,0.00864,0.718825,0.043792,1
0.223271,0.301314,0.488042,0.451679,0.76861,0.274481,0.480467,0.379104,0.474841,0.051247,0.441521,0.671804,1
0.186564,0.002829,0.461003,0.779641,0.823564,0.78756,0.784758,0.398517,0.710823,0.601733,0.83962,0.676181,1
0.302495,0.308262,0.530195,0.497289,0.449742,0.401956,0.155721,0.777083,0.603634,0.539338,0.672586,0.50144,1
0.209319,0.110816,0.501788,0.687415,0.624116,0.482828,0.618206,0.392071,0.350789,0.295276,0.214192,0.470367,1
0.432419,0.525312,0.53688,0.241792,0.4225,0.041298,0.188743,0.195387,0.141779,0.168265,0.197319,0.335248,1
0.067624,0.37797,0.489327,0.397219,0.647334,0.209586,0.687388,0.065185,0.110978,0.52189,0.044931,0.431832,1
0.217598,0.09486,0.520191,0.701225,0.262264,0.795486,0,0.724868,0.80352,0.773009,0.747971,0.374732,1
0.43248,0.719132,0.580705,0.060017,0.154957,0.821469,0.045086,0.697219,0.577817,0.624581,0.720951,0.068272,1
0.027641,0.337983,0.469002,0.404637,0.64432,0.249193,0.619268,0.123259,0.173405,0.441134,0.161741,0.698776,1
0.204505,0.28373,0.472635,0.448654,0.682492,0.657218,0.592354,0.467294,0.563665,0.450167,0.448533,0.561308,1
0.460718,0.570967,0.531364,0.213311,0.149095,0.700545,0.204808,0.730938,0.697317,0.413642,0.726986,0.255512,1
0.170577,0.519991,0.512324,0.116184,0.396057,0.377898,0.325114,0.423311,0.218101,0.555909,0.389118,0.392913,1
0.185236,0.017662,0.463723,0.776228,0.485197,0.851119,0.828764,0.782377,0.743437,0.824685,0.849651,0.635489,1
0.204671,0.013699,0.490311,0.796014,0.534263,0.599707,0.821222,0.811216,0.810923,0.805599,0.826688,0.528993,1
0.584647,0.641075,0.597191,0.173432,0.270395,0.031107,0.052795,0.340102,0.102191,0.299638,0.341646,0.05001,1
0.288837,0.304896,0.462469,0.509374,0.717773,0.226006,0.589395,0.044441,0.102177,0.464808,0.084867,0.716531,1
0.403296,0.041096,0.531802,0.73819,0.697704,0.810863,0.826091,0.78887,0.786035,0.484868,0.787052,0.304262,1
0.304535,0.2321,0.502879,0.616787,0.635348,0.3692,0.600365,0.324479,0.176702,0.455865,0.55855,0.483091,1
0.105333,0.116441,0.462192,0.6768,0.657459,0.369114,0.370779,0.440148,0.558234,0.443159,0.591163,0.707811,1
0.190446,0.09506,0.484714,0.706655,0.267147,0.73126,0.623814,0.685717,0.723038,0.839798,0.485941,0.529596,1
0.536694,0.47212,0.583509,0.121468,0.106157,0.649909,0.460566,0.355693,0.443693,0.42046,0.26882,0.230027,1
0.416667,0.471842,0.54573,0.27245,0.193241,0.63034,0.545287,0.672565,0.630222,0.213664,0.465403,0.258286,1
0.242192,0.629093,0.56811,0.175467,0.246,0.377946,0.446637,0.470306,0.450549,0.0668,0.344903,0.154882,1
0.728791,0.586264,0.587734,0.273608,0.074554,0.605709,0.064888,0.799748,0.487158,0.590159,0.379861,0.073853,1
0.227925,0.424886,0.531586,0.323251,0.192602,0.637647,0.503953,0.494,0.469839,0.72751,0.551105,0.264608,1
0.543118,0.491413,0.481557,0.256199,0.371179,0.531985,0.066653,0.57843,0.411023,0.200837,0.503271,0.643755,1
0.523127,0.67464,0.60447,0.088935,0.176687,0.275916,0.129656,0.47656,0.369614,0.053244,0.534704,0.067413,1
0.083333,0.266247,0.494485,0.422658,0.730474,0.152186,0.388505,0.159507,0.337032,0.134353,0.349995,0.653742,1
0.190836,0.0574,0.494503,0.77365,0.719411,0.735481,0.12584,0.823259,0.680461,0.471345,0.825905,0.498141,1
0.43443,0.433196,0.540124,0.228637,0.317177,0.600076,0.372147,0.705314,0.435542,0.236907,0.556209,0.235913,1
0.40878,0.350534,0.56927,0.386031,0.540027,0.563478,0.524726,0.621519,0.619221,0.323489,0.840091,0.152717,1
0.428256,0.097155,0.527631,0.744212,0.68586,0.802392,0.768801,0.837295,0.785385,0.480243,0.814637,0.278885,1
0.513896,0.416228,0.5349,0.259337,0.454088,0.034466,0.214454,0.164349,0.057604,0.20991,0.225435,0.365875,1
0.172962,0.197003,0.479427,0.596767,0.863714,0.579106,0.367274,0.769623,0.578144,0.494128,0.664755,0.734962,1
0.262513,0.134789,0.484579,0.632251,0.528724,0.435921,0.765772,0.387451,0.465058,0.626184,0.579741,0.638872,1
0.20426,0.178754,0.491525,0.570833,0.151177,0.748516,0.072526,0.57673,0.704567,0.75828,0.341741,0.591769,1
0.104423,0.038573,0.45896,0.733322,0.81099,0.279913,0.606308,0.666722,0.521736,0.784877,0.683384,0.661911,1
0.15331,0.220856,0.49061,0.44161,0.365433,0.70819,0.834147,0.741111,0.786593,0.727247,0.837124,0.558711,1
0.214021,0.585541,0.578241,0.190599,0.188919,0.12315,0.231327,0.408825,0.151076,0.035219,0.257814,0.053652,1
0.582018,0.5282,0.553625,0.149734,0.188805,0.445947,0.166936,0.775316,0.541542,0.249217,0.569864,0.161005,1
0.050785,0.331515,0.475382,0.402173,0.428864,0.232245,0.683531,0.059779,0.142076,0.546846,0.09238,0.577774,1
0.208333,0.423628,0.513886,0.323411,0.268444,0.630365,0.541528,0.413206,0.651839,0.748955,0.383039,0.394393,1
0.661333,0.563447,0.590199,0.125836,0.336887,0.038538,0.116414,0.561855,0.049176,0.333386,0.046694,0.0834,1
0.578495,0.164384,0.499849,0.631163,0.119086,0.751114,0.446214,0.556687,0.768413,0.814753,0.355028,0.482757,1
0.228772,0.290003,0.521897,0.392876,0.597722,0.343542,0.420756,0.204196,0.222675,0.121775,0.113815,0.46612,1
0.150306,0.421985,0.482394,0.175037,0.501996,0.175483,0.653747,0.224609,0.149351,0.506221,0.422019,0.684329,1
0.323359,0.245642,0.514349,0.532112,0.668366,0.514244,0.65641,0.16464,0.212725,0.307516,0.113623,0.409592,1
0.310828,0.597068,0.536533,0.083064,0.137842,0.679891,0.354733,0.644284,0.627735,0.586876,0.793418,0.295857,1
0.194054,0.286604,0.500895,0.409554,0.708256,0.309081,0.418482,0.189111,0.228749,0.144923,0.297296,0.60235,1
0.306202,0.314208,0.465042,0.384264,0.673832,0.242189,0.585399,0.1402,0.198906,0.315881,0.097797,0.570585,1
0.632363,0.515692,0.526411,0.133722,0.326158,0.30343,0.061135,0.591626,0.405418,0.108696,0.583421,0.311539,1
0.455767,0.28491,0.498043,0.49996,0.366526,0.748615,0.645366,0.777519,0.749435,0.639457,0.534067,0.44447,1
0.42449,0.187479,0.524041,0.565599,0.578101,0.475544,0.746285,0.260973,0.238731,0.274465,0.203335,0.344777,1
0.354453,0.567397,0.532274,0.22328,0.197579,0.526146,0.351231,0.604548,0.432318,0.256707,0.394921,0.286306,1
0.450864,0.434048,0.563715,0.112143,0.227386,0.008135,0.144315,0.256868,0.103839,0.091014,0.413911,0.157855,1
0.340992,0.459199,0.533655,0.345866,0.065815,0.489717,0.605743,0.392552,0.485902,0.701097,0.409812,0.308059,1
0.268206,0.43755,0.522843,0.336095,0.261743,0.615398,0.33393,0.384641,0.309782,0.724089,0.30755,0.317526,1
0.080221,0.195803,0.463902,0.673864,0.733847,0.34015,0.493251,0.540344,0.505048,0.423095,0.611288,0.689037,1
0.348656,0.572702,0.592652,0.107738,0.246881,0.090515,0.151219,0.614585,0.184204,0.001943,0.67398,0.073809,1
0.276455,0.428345,0.512865,0.32517,0.568433,0.173464,0.386706,0.230907,0.182944,0.153356,0.365632,0.405429,1
0.348443,0.704967,0.558353,0.008842,0.058013,0.491448,0.588619,0.112591,0.101793,0.531057,0.143065,0.124841,1
0.225348,0.068733,0.464912,0.710697,0.80245,0.339,0.485121,0.510778,0.44657,0.422287,0.58961,0.67719,1
0.412836,0.085113,0.520066,0.697984,0.654972,0.474552,0.704475,0.255977,0.28983,0.253566,0.170032,0.379431,1
0.384422,0.123193,0.483867,0.657007,0.73281,0.47113,0.771721,0.35707,0.494124,0.633249,0.465449,0.606292,1
0.218834,0.29235,0.524313,0.405724,0.412263,0.475944,0.323078,0.461531,0.553826,0.647663,0.608553,0.365702,1
0.26265,0.335989,0.507654,0.439742,0.288684,0.631675,0.459701,0.650631,0.636109,0.595284,0.356443,0.459374,1
0.095789,0.451983,0.519858,0.267914,0.502712,0.709125,0.636719,0.546859,0.503147,0.337168,0.380861,0.40524,1
0.220254,0.622687,0.53274,0.054226,0.121459,0.214015,0.602677,0.108539,0.247207,0.194844,0.315689,0.247357,1
0.312787,0.479064,0.50687,0.329419,0.314428,0.650948,0.103337,0.471811,0.438968,0.696052,0.509194,0.432079,1
0.086626,0.277642,0.458384,0.693644,0.677155,0.330562,0.510146,0.566319,0.474149,0.430692,0.600967,0.68157,1
0.169801,0.457056,0.48684,0.284846,0.560178,0.076111,0.178982,0.374546,0.364349,0.11105,0.655734,0.685465,1
0.405223,0.357175,0.524382,0.373057,0.592578,0.694127,0.635986,0.216305,0.303949,0.560746,0.455353,0.32365,1
0.161433,0.55289,0.510696,0.204447,0.346533,0.45087,0.216659,0.492527,0.213859,0.361643,0.451394,0.376019,1
0.179146,0.449967,0.54925,0.315121,0.211688,0.598261,0.434158,0.504471,0.466511,0.710569,0.458038,0.250068,1
0.300898,0.481721,0.512749,0.304436,0.330094,0.657539,0.296383,0.468618,0.418532,0.48447,0.686096,0.41887,1
0.305112,0.364938,0.466324,0.449253,0.564563,0.255279,0.587603,0.123799,0.166435,0.379789,0.09487,0.577774,1
0.448047,0.474857,0.49747,0.195176,0.089894,0.766311,0.696476,0.763123,0.716673,0.737888,0.766746,0.51398,1
0.48837,0.228822,0.492546,0.554538,0.563499,0.725059,0.808275,0.454837,0.682133,0.719105,0.666158,0.274935,1
0.382821,0.527824,0.523065,0.172683,0.05937,0.650472,0.604564,0.387734,0.529868,0.723711,0.326505,0.333309,1
0.207425,0.065477,0.456422,0.743865,0.20808,0.557844,0.761932,0.752154,0.751866,0.701841,0.826906,0.743119,1
0.494564,0.19386,0.495805,0.559353,0.337288,0.391799,0.720267,0.207789,0.24782,0.461734,0.27642,0.463781,1
0.643625,0.503892,0.55035,0.196674,0.336344,0.117731,0.303536,0.253745,0.045318,0.106715,0.108342,0.171372,1
0.196051,0.086545,0.467371,0.720266,0.224304,0.534774,0.619975,0.803525,0.750932,0.656436,0.834901,0.658966,1
0.405221,0.535452,0.523135,0.222913,0.31402,0.08997,0.255778,0.115245,0.126171,0.121682,0.362378,0.300309,1
0.258521,0.579358,0.573141,0.173138,0.300094,0.186487,0.278627,0.216677,0.107776,0.037162,0.245792,0.080276,1
