W,MIN,FGM,FG3M,AST,STL,BLK,PLUS_MINUS,PLUS_MINUS_RANK,All_Star_Selection
0.328767,0.244804,0.13913,0.056604,0.034188,0.1,0.027027,0.502555,0.440397,0
0.013699,0.161663,0.130435,0.150943,0.025641,0.1,0,0.497445,0.478477,0
0.493151,0.484988,0.208696,0.150943,0.051282,0.166667,0.054054,0.46167,0.683775,0
0.068493,0.295612,0.147826,0.075472,0.128205,0.1,0.081081,0.480409,0.600993,0
0.246575,0.277136,0.078261,0,0.042735,0.033333,0.108108,0.528109,0.286424,0
0.780822,0.674365,0.278261,0.188679,0.179487,0.5,0.108108,0.611584,0.024834,0
0.191781,0.741339,0.669565,0.150943,0.188034,0.233333,0.189189,0.458262,0.693709,0
0.082192,0.30485,0.156522,0.075472,0.102564,0.066667,0.027027,0.540034,0.218543,0
0.452055,0.443418,0.217391,0.283019,0.051282,0.166667,0.108108,0.516184,0.357616,1
0.671233,0.655889,0.269565,0.358491,0.282051,0.2,0.027027,0.562181,0.120861,0
0.630137,0.815242,0.452174,0.188679,0.555556,0.6,0.054054,0.586031,0.069536,0
0.383562,0.632794,0.33913,0.320755,0.145299,0.233333,0.135135,0.546848,0.190397,0
0.041096,0.08545,0.069565,0,0.025641,0,0.081081,0.599659,0.034768,0
0.369863,0.466513,0.173913,0.188679,0.102564,0.166667,0,0.50937,0.399007,0
0.260274,0.706697,0.434783,0.264151,0.564103,0.3,0.054054,0.425894,0.736755,0
0.479452,0.926097,0.791304,0.320755,0.478632,0.7,0.081081,0.473595,0.630795,0
0.027397,0.127021,0.043478,0,0.025641,0,0,0.55707,0.135762,0
0.068493,0.161663,0.086957,0,0.094017,0.066667,0.027027,0.517888,0.349338,0
0.60274,0.39261,0.217391,0.207547,0.162393,0.166667,0.027027,0.53322,0.253311,0
0.547945,0.3903,0.269565,0,0.025641,0.133333,0.189189,0.526405,0.299669,0
0.60274,0.505774,0.286957,0,0.034188,0.133333,0.108108,0.531516,0.266556,0
0.630137,0.699769,0.469565,0,0.17094,0.366667,0.27027,0.596252,0.041391,0
0.657534,0.491917,0.165217,0,0.08547,0.2,0.108108,0.597956,0.036424,0
0.191781,0.729792,0.556522,0.301887,0.102564,0.233333,0.081081,0.448041,0.711921,0
0.643836,0.722864,0.4,0.283019,0.128205,0.3,0.162162,0.53322,0.256623,0
0.205479,0.311778,0.182609,0,0.034188,0.1,0.135135,0.46678,0.65894,0
0.506849,0.602771,0.373913,0.264151,0.17094,0.333333,0.108108,0.551959,0.165563,1
0.849315,0.274827,0.086957,0,0.034188,0.066667,0.189189,0.572402,0.102649,0
0.232877,0.549654,0.278261,0.245283,0.08547,0.266667,0.054054,0.49063,0.543046,0
0,0.036952,0.026087,0,0.025641,0.1,0,0.551959,0.172185,0
0.109589,0.43418,0.156522,0.018868,0.102564,0.333333,0,0.540034,0.218543,0
0,0.157044,0.06087,0,0.059829,0.1,0,0.483816,0.57947,0
0.041096,0.057737,0,0,0.025641,0,0.027027,0.512777,0.372517,0
0.39726,0.381062,0.252174,0,0.068376,0.1,0.189189,0.526405,0.301325,0
0.547945,0.277136,0.182609,0.132075,0.145299,0.133333,0,0.497445,0.486755,0
0.780822,0.849885,0.626087,0,0.282051,0.2,0.432432,0.633731,0.011589,0
0.39726,0.473441,0.252174,0.132075,0.094017,0.333333,0.108108,0.521295,0.331126,0
0.493151,0.787529,0.6,0.018868,0.213675,0.466667,0.243243,0.526405,0.294702,0
0.753425,0.796767,0.547826,0.264151,0.282051,0.333333,0.162162,0.649063,0.006623,0
0.342466,0.427252,0.26087,0.320755,0.076923,0.133333,0.027027,0.587734,0.057947,1
0.219178,0.314088,0.147826,0.018868,0.222222,0.166667,0,0.499148,0.470199,0
0.082192,0.110855,0.008696,0,0.025641,0,0,0.483816,0.576159,0
0.506849,0.383372,0.130435,0.132075,0.059829,0.133333,0.027027,0.543441,0.210265,1
0.479452,0.251732,0.095652,0.056604,0.034188,0.1,0.054054,0.504259,0.427152,0
0.09589,0.221709,0.06087,0,0.025641,0.033333,0.054054,0.529813,0.273179,0
0.465753,0.706697,0.243478,0.188679,0.145299,0.266667,0.054054,0.470187,0.649007,1
0.643836,0.854503,0.408696,0.018868,0.957265,0.766667,0.054054,0.633731,0.013245,0
0.260274,0.602771,0.391304,0,0.444444,0.233333,0.027027,0.41908,0.741722,0
0.383562,0.56351,0.286957,0.207547,0.230769,0.233333,0.081081,0.470187,0.642384,0
0.328767,0.734411,0.382609,0.283019,0.136752,0.3,0.135135,0.502555,0.438742,0
0.232877,0.374134,0.147826,0.188679,0.051282,0.066667,0.081081,0.49063,0.533113,0
0.753425,0.829099,0.521739,0.396226,0.230769,0.333333,0.054054,0.620102,0.021523,1
0.60274,0.838337,0.495652,0.283019,0.709402,0.566667,0.027027,0.553663,0.157285,0
0.150685,0.6097,0.121739,0,0.111111,0.333333,0.054054,0.422487,0.740066,0
0.493151,0.464203,0.295652,0.245283,0.128205,0.133333,0,0.50937,0.403974,0
0.082192,0.17552,0.069565,0.018868,0.025641,0.166667,0.081081,0.529813,0.279801,0
0.260274,0.623557,0.452174,0.188679,0.264957,0.233333,0.027027,0.478705,0.610927,0
0.821918,0.69746,0.330435,0.320755,0.111111,0.166667,0.108108,0.584327,0.071192,0
0.452055,0.337182,0.234783,0,0.008547,0.1,0.189189,0.511073,0.387417,0
0.178082,0.281755,0.147826,0.113208,0.034188,0.133333,0.054054,0.470187,0.640728,0
0.342466,0.715935,0.452174,0.075472,0.444444,0.366667,0.027027,0.502555,0.433775,0
0.260274,0.404157,0.295652,0.169811,0.196581,0.233333,0.081081,0.512777,0.379139,0
0.136986,0.279446,0.086957,0.113208,0.068376,0.066667,0.027027,0.48552,0.567881,0
0,0.094688,0.026087,0,0.025641,0,0,0.494037,0.5,0
0.835616,0.503464,0.217391,0.018868,0.145299,0.433333,0.081081,0.574106,0.097682,0
0.424658,0.274827,0.113043,0.056604,0.076923,0.233333,0.027027,0.526405,0.298013,0
0.438356,0.406467,0.13913,0,0.119658,0.166667,0.297297,0.519591,0.336093,0
0.506849,0.635104,0.443478,0,0.17094,0.133333,0.486486,0.516184,0.350993,0
0.273973,0.138568,0.052174,0.056604,0.025641,0.066667,0,0.500852,0.455298,0
0.630137,0.533487,0.234783,0.283019,0.213675,0.366667,0.054054,0.543441,0.208609,0
0.410959,0.91455,0.66087,0.207547,0.239316,0.566667,0.297297,0.565588,0.10596,0
0.753425,0.796767,0.652174,0.075472,0.700855,0.633333,0.108108,0.546848,0.192053,0
0.589041,0.510393,0.304348,0.396226,0.068376,0.166667,0.162162,0.596252,0.038079,0
0.39726,0.632794,0.234783,0.169811,0.136752,0.266667,0.054054,0.497445,0.478477,0
0.232877,0.385681,0.165217,0,0.034188,0.1,0.162162,0.492334,0.52649,0
0.60274,0.461894,0.26087,0.037736,0.076923,0.3,0.081081,0.540034,0.22351,0
0.054795,0.43418,0.26087,0,0.042735,0.133333,0.135135,0.458262,0.692053,0
0.30137,0.554273,0.295652,0,0.068376,0.166667,0.405405,0.468484,0.650662,0
0.178082,0.265589,0.078261,0.075472,0.042735,0.1,0.054054,0.480409,0.604305,0
0.356164,0.56351,0.313043,0.264151,0.17094,0.266667,0.027027,0.453152,0.705298,0
0.205479,0.161663,0.06087,0.018868,0.008547,0.033333,0.054054,0.480409,0.596026,0
0.150685,0.438799,0.226087,0.150943,0.25641,0.233333,0.027027,0.482112,0.589404,0
0.424658,0.330254,0.130435,0,0.042735,0.133333,0.162162,0.50937,0.399007,0
0.753425,0.618938,0.356522,0,0.025641,0.133333,0.648649,0.551959,0.17053,0
0.575342,0.665127,0.243478,0.226415,0.196581,0.266667,0.27027,0.562181,0.11755,0
0.780822,0.43649,0.286957,0.169811,0.102564,0.266667,0.054054,0.546848,0.195364,0
0.383562,0.464203,0.313043,0,0.059829,0.133333,0.297297,0.611584,0.02649,0
0.424658,0.394919,0.217391,0,0.188034,0.2,0.108108,0.505963,0.422185,0
0.767123,0.646651,0.469565,0.018868,0.119658,0.3,0.162162,0.521295,0.326159,0
0.452055,0.473441,0.226087,0.245283,0.059829,0.2,0.216216,0.524702,0.312914,0
0.520548,0.351039,0.147826,0,0.042735,0.133333,0.108108,0.512777,0.380795,0
0.109589,0.071594,0.034783,0.018868,0.034188,0.033333,0,0.50937,0.397351,0
0.013699,0.108545,0.026087,0,0.017094,0.066667,0.054054,0.504259,0.428808,0
0.205479,0.307159,0.113043,0,0.068376,0.1,0.162162,0.497445,0.488411,0
0.232877,0.549654,0.33913,0.056604,0.153846,0.2,0,0.424191,0.738411,0
0.561644,0.484988,0.286957,0.018868,0.128205,0.133333,0.243243,0.511073,0.384106,0
0.452055,0.771363,0.591304,0.377358,0.495726,0.5,0.081081,0.519591,0.342715,0
0.260274,0.369515,0.121739,0.018868,0.059829,0.066667,0,0.437819,0.72351,0
0.410959,0.82448,0.565217,0.339623,0.307692,0.4,0.108108,0.458262,0.688742,0
0.753425,0.457275,0.121739,0.169811,0.188034,0.166667,0,0.540034,0.225166,0
0.534247,0.764434,0.46087,0.207547,0.974359,0.2,0.027027,0.587734,0.056291,0
0.246575,0.161663,0.104348,0.169811,0.008547,0,0.054054,0.500852,0.456954,0
0.123288,0.284065,0.156522,0.075472,0.153846,0.233333,0,0.497445,0.475166,0
0.232877,0.431871,0.191304,0.018868,0.290598,0.3,0.054054,0.517888,0.344371,0
0.821918,0.498845,0.252174,0,0.059829,0.166667,0.351351,0.577513,0.081126,0
0.39726,0.752887,0.530435,0.075472,0.239316,0.133333,0.135135,0.494037,0.509934,0
0.09589,0.314088,0.173913,0.056604,0.153846,0.133333,0,0.463373,0.677152,0
0.726027,0.593533,0.173913,0.075472,0.119658,0.4,0.135135,0.545145,0.200331,0
0.561644,0.595843,0.486957,0.018868,0.08547,0.366667,0.081081,0.55707,0.140728,0
0.136986,0.159353,0.008696,0,0.025641,0.066667,0.135135,0.477002,0.614238,0
0.589041,0.279446,0.147826,0,0.034188,0.166667,0.081081,0.516184,0.35596,0
0.821918,0.65127,0.478261,0,0.230769,0.233333,0.513514,0.625213,0.019868,0
0.369863,0.263279,0.121739,0,0.025641,0.1,0.162162,0.507666,0.417219,0
0.561644,0.556582,0.33913,0.339623,0.25641,0.366667,0,0.546848,0.193709,0
0.547945,0.475751,0.304348,0.018868,0.119658,0.6,0.162162,0.534923,0.25,0
0.191781,0.224018,0.104348,0.018868,0.025641,0.033333,0.108108,0.50937,0.407285,0
0.821918,0.743649,0.617391,0.056604,0.564103,0.4,0,0.589438,0.05298,0
0.342466,0.535797,0.278261,0.075472,0.299145,0.3,0.135135,0.502555,0.44702,0
0.328767,0.660508,0.286957,0.169811,0.08547,0.133333,0.108108,0.451448,0.708609,0
0.589041,0.796767,0.347826,0.207547,0.188034,0.533333,0.108108,0.524702,0.309603,0
0.205479,0.374134,0.182609,0,0.042735,0.133333,0.162162,0.477002,0.612583,0
0.041096,0.267898,0.130435,0.018868,0.119658,0.033333,0.027027,0.482112,0.584437,0
0.178082,0.30254,0.104348,0.018868,0.059829,0.133333,0.027027,0.46167,0.680464,0
0.671233,0.602771,0.373913,0.169811,0.401709,0.333333,0.027027,0.572402,0.100993,0
0.465753,0.501155,0.356522,0,0.051282,0.166667,0.054054,0.494037,0.504967,0
0.246575,0.849885,0.582609,0.150943,0.478632,0.5,0.135135,0.463373,0.672185,0
0.246575,0.48037,0.330435,0,0.059829,0.233333,0.432432,0.51448,0.36755,0
0.739726,0.637413,0.313043,0,0.034188,0.166667,0.297297,0.591141,0.051325,0
0.109589,0.60739,0.295652,0,0.042735,0.166667,0.054054,0.592845,0.046358,0
0.520548,0.644342,0.46087,0.301887,0.17094,0.3,0.081081,0.551959,0.160596,0
0.438356,0.360277,0.165217,0.169811,0.094017,0.2,0.162162,0.534923,0.248344,0
0.616438,0.214781,0.104348,0.056604,0.051282,0.1,0.027027,0.524702,0.307947,0
0.191781,0.43649,0.226087,0.150943,0.102564,0.166667,0,0.46678,0.655629,0
0.232877,0.600462,0.295652,0.245283,0.162393,0.233333,0.189189,0.475298,0.619205,0
0.657534,0.771363,0.469565,0.358491,0.17094,0.4,0.027027,0.555366,0.14404,0
0.315068,0.420323,0.26087,0.056604,0.273504,0.3,0.027027,0.475298,0.620861,0
0.60274,0.496536,0.304348,0.132075,0.08547,0.166667,0.054054,0.50937,0.402318,0
0.068493,0.157044,0.06087,0.056604,0.119658,0.1,0,0.545145,0.198675,0
0.561644,0.764434,0.521739,0.301887,0.145299,0.233333,0.351351,0.563884,0.112583,0
0.260274,0.316397,0.147826,0.018868,0.042735,0.1,0.027027,0.502555,0.445364,0
0.013699,0.413395,0.313043,0,0.068376,0,0.432432,0.431005,0.728477,0
0.232877,0.401848,0.2,0,0.034188,0.133333,0.135135,0.463373,0.675497,0
0.191781,0.277136,0.182609,0.018868,0.179487,0.266667,0.027027,0.492334,0.524834,0
0.589041,0.833718,0.695652,0.018868,0.188034,0.266667,0.081081,0.582624,0.074503,0
0.589041,0.357968,0.121739,0,0.059829,0.133333,0.081081,0.494037,0.501656,0
0.69863,0.362587,0.2,0,0.034188,0.1,0.216216,0.572402,0.099338,0
0.369863,0.293303,0.113043,0.113208,0.17094,0.166667,0,0.536627,0.258278,0
0.232877,0.378753,0.147826,0,0.051282,0.133333,0.081081,0.470187,0.665563,0
0.493151,0.630485,0.469565,0.301887,0.119658,0.3,0.054054,0.567291,0.13245,0
0.09589,0.725173,0.452174,0,0.188034,0.3,0.351351,0.603066,0.036424,0
0.438356,0.7806,0.73913,0,0.188034,0.266667,0.459459,0.567291,0.129139,0
0.287671,0.512702,0.2,0.037736,0.08547,0.3,0.135135,0.51448,0.405629,1
0.09589,0.621247,0.278261,0.264151,0.128205,0.1,0.054054,0.497445,0.513245,0
0.452055,0.362587,0.226087,0.056604,0.076923,0.166667,0.027027,0.516184,0.395695,0
0.273973,0.665127,0.313043,0.132075,0.153846,0.433333,0.081081,0.465077,0.680464,0
0.30137,0.752887,0.582609,0.018868,0.094017,0.266667,0.27027,0.507666,0.451987,0
0.30137,0.556582,0.269565,0,0.102564,0.166667,0.297297,0.528109,0.32947,0
0.136986,0.720554,0.4,0,0.145299,0.466667,0.189189,0.511073,0.427152,0
0.09589,0.551963,0.313043,0.018868,0.094017,0.266667,0.189189,0.424191,0.764901,0
0.027397,0.168591,0.06087,0,0.017094,0.1,0.054054,0.502555,0.475166,0
0.452055,0.817552,0.4,0.226415,0.470085,0.566667,0.135135,0.582624,0.081126,0
0.520548,0.628176,0.321739,0.056604,0.57265,0.333333,0.027027,0.567291,0.134106,0
0.178082,0.764434,0.582609,0.207547,0.17094,0.2,0.135135,0.499148,0.508278,0
0.123288,0.113164,0.043478,0.018868,0.008547,0.033333,0.027027,0.49063,0.559603,0
0.09589,0.69515,0.443478,0,0.222222,0.333333,0.540541,0.550256,0.195364,0
0.520548,0.808314,0.643478,0,0.119658,0.166667,0.513514,0.555366,0.180464,0
0.328767,0.237875,0.147826,0.132075,0.042735,0.033333,0,0.511073,0.425497,0
0.232877,0.357968,0.069565,0,0.025641,0.166667,0.27027,0.480409,0.619205,0
0.273973,0.759815,0.565217,0.264151,0.17094,0.266667,0.189189,0.444634,0.733444,0
0.068493,0.196305,0.06087,0.037736,0.119658,0.1,0.054054,0.487223,0.576159,0
0.273973,0.605081,0.382609,0.320755,0.08547,0.233333,0.027027,0.497445,0.516556,0
0.205479,0.575058,0.243478,0.188679,0.205128,0.233333,0.027027,0.444634,0.731788,0
0.136986,0.34642,0.243478,0,0.051282,0.133333,0.27027,0.504259,0.471854,0
0.232877,0.394919,0.121739,0.09434,0.034188,0.133333,0.108108,0.511073,0.428808,0
0.027397,0.314088,0.191304,0.018868,0.102564,0.2,0,0.49063,0.557947,1
0.493151,0.773672,0.46087,0.264151,0.205128,0.2,0.054054,0.531516,0.291391,0
0.191781,0.334873,0.156522,0.056604,0.068376,0.166667,0.135135,0.463373,0.683775,0
0.534247,0.489607,0.269565,0.056604,0.119658,0.233333,0.054054,0.548552,0.200331,0
0.219178,0.468822,0.2,0.169811,0.401709,0.4,0.027027,0.546848,0.210265,1
0.273973,0.616628,0.391304,0.226415,0.205128,0.233333,0.054054,0.46167,0.690397,0
0.09589,0.468822,0.165217,0,0.290598,0.3,0.054054,0.531516,0.296358,0
0.328767,0.360277,0.043478,0,0.059829,0.266667,0.216216,0.494037,0.538079,0
0.383562,0.418014,0.217391,0.056604,0.324786,0.2,0,0.586031,0.076159,1
0.09589,0.528868,0.173913,0,0.034188,0.1,0.486486,0.398637,0.774834,0
0.041096,0.170901,0.086957,0.09434,0.025641,0,0,0.471891,0.653974,0
0.547945,0.831409,0.73913,0,0.273504,0.266667,0.189189,0.609881,0.029801,0
0.260274,0.339492,0.086957,0.132075,0.034188,0.166667,0.027027,0.512777,0.42053,0
0.315068,0.572748,0.234783,0.09434,0.307692,0.2,0.108108,0.463373,0.682119,0
0.041096,0.2194,0.052174,0.09434,0.136752,0.1,0.027027,0.507666,0.442053,0
0.383562,0.369515,0.252174,0,0.025641,0.133333,0.351351,0.526405,0.332781,0
0.506849,0.727483,0.443478,0,0.076923,0.2,0.243243,0.568995,0.122517,0
0.424658,0.810624,0.617391,0.377358,0.470085,0.533333,0.081081,0.495741,0.524834,0
0.342466,0.73903,0.417391,0.301887,0.324786,0.233333,0.054054,0.456559,0.708609,0
0.315068,0.605081,0.313043,0.283019,0.119658,0.166667,0.243243,0.502555,0.480132,0
0.424658,0.484988,0.191304,0,0.034188,0.133333,0.27027,0.529813,0.304636,0
0.328767,0.140878,0.026087,0.037736,0.034188,0.066667,0,0.500852,0.485099,0
0.232877,0.193995,0.086957,0.056604,0.025641,0.066667,0.054054,0.517888,0.377483,0
0.30137,0.096998,0.043478,0,0.042735,0.066667,0.054054,0.531516,0.30298,0
0,0.096998,0,0,0,0,0,0.403748,0.769868,0
0.027397,0.623557,0.66087,0,0.102564,0.066667,0.216216,0.431005,0.75,0
0.09589,0.515012,0.33913,0.037736,0.076923,0.1,0.216216,0.427598,0.754967,0
0.493151,0.542725,0.286957,0.264151,0.350427,0.3,0.054054,0.536627,0.266556,0
0.383562,0.466513,0.278261,0.150943,0.102564,0.266667,0.081081,0.529813,0.309603,0
0.178082,0.558891,0.382609,0,0.076923,0.1,0.081081,0.494037,0.548013,0
0.041096,0.177829,0.06087,0.056604,0.128205,0.166667,0,0.534923,0.274834,1
0.684932,0.676674,0.591304,0,0.162393,0.333333,0.108108,0.592845,0.056291,0
0.315068,0.65358,0.295652,0.301887,0.196581,0.5,0.054054,0.465077,0.675497,0
0.39726,0.78291,0.695652,0.226415,0.307692,0.366667,0.108108,0.55707,0.17053,1
0.534247,0.681293,0.4,0.283019,0.102564,0.266667,0.027027,0.599659,0.038079,0
0.123288,0.526559,0.304348,0.320755,0.051282,0.2,0.027027,0.555366,0.178808,0
0.452055,0.655889,0.33913,0.188679,0.179487,0.4,0.135135,0.540034,0.243377,0
0.452055,0.598152,0.347826,0.264151,0.119658,0.233333,0.297297,0.567291,0.127483,0
0.205479,0.399538,0.217391,0.018868,0.282051,0.2,0.027027,0.448041,0.721854,1
0.082192,0.314088,0.234783,0.226415,0.042735,0.166667,0.108108,0.463373,0.687086,0
0.424658,0.512702,0.313043,0.283019,0.111111,0.166667,0.027027,0.529813,0.306291,0
0.191781,0.69515,0.365217,0.45283,0.34188,0.166667,0.054054,0.592845,0.062914,0
0.219178,0.34642,0.156522,0,0.017094,0.2,0.378378,0.536627,0.261589,0
0.575342,0.808314,0.6,0.037736,0.153846,0.3,0.216216,0.638842,0.009934,0
0.493151,0.445727,0.113043,0.150943,0.205128,0.2,0.027027,0.519591,0.375828,0
0.178082,0.145497,0.06087,0,0.008547,0.066667,0.081081,0.500852,0.496689,0
0.219178,0.669746,0.495652,0,0.179487,0.166667,0.432432,0.500852,0.493377,0
0.506849,0.833718,0.617391,0.245283,0.777778,0.833333,0.027027,0.616695,0.024834,0
0.273973,0.496536,0.156522,0.132075,0.059829,0.366667,0.135135,0.48552,0.582781,0
0.205479,0.39261,0.2,0,0.034188,0.133333,0.081081,0.495741,0.528146,1
0.109589,0.17321,0.086957,0,0.017094,0.1,0.135135,0.507666,0.44702,0
0.027397,0.332564,0.078261,0.018868,0.059829,0.133333,0.189189,0.432709,0.746689,0
0.260274,0.438799,0.121739,0,0.119658,0.233333,0.081081,0.470187,0.65894,0
0.287671,0.150115,0.069565,0,0.008547,0.1,0.162162,0.500852,0.490066,1
0.479452,0.498845,0.295652,0.113208,0.128205,0.4,0.081081,0.528109,0.322848,0
0.082192,0.630485,0.373913,0.150943,0.102564,0.233333,0,0.376491,0.783113,0
0.013699,0.251732,0.121739,0.018868,0.076923,0.033333,0.054054,0.470187,0.657285,1
0.287671,0.207852,0.069565,0.018868,0.102564,0.066667,0.027027,0.49063,0.562914,1
0.068493,0.214781,0.095652,0.056604,0.08547,0.1,0,0.46167,0.692053,0
0.410959,0.69515,0.373913,0.283019,0.128205,0.4,0.108108,0.536627,0.256623,0
0.164384,0.140878,0.052174,0.037736,0.051282,0,0.027027,0.46167,0.695364,0
0.273973,0.224018,0.113043,0,0.034188,0.1,0.027027,0.497445,0.511589,0
0.09589,0.672055,0.330435,0.245283,0.547009,0.266667,0,0.379898,0.781457,0
0,0.674365,0.217391,0.188679,0.128205,0.333333,0,0.250426,0.789735,0
0.082192,0.431871,0.26087,0,0.068376,0.1,0.108108,0.425894,0.758278,0
0.027397,0.316397,0.165217,0.056604,0.059829,0.166667,0,0.487223,0.577815,0
0.561644,0.397229,0.165217,0.264151,0.025641,0.133333,0.054054,0.546848,0.206954,0
0.575342,0.369515,0.156522,0.09434,0.08547,0.133333,0.054054,0.504259,0.466887,0
0.315068,0.351039,0.113043,0.018868,0.059829,0.166667,0.054054,0.507666,0.440397,0
0.013699,0.558891,0.165217,0,0.034188,0.333333,0.27027,0.454855,0.711921,0
0.027397,0.147806,0,0,0,0.166667,0.135135,0.505963,0.456954,0
0.191781,0.600462,0.217391,0.301887,0.188034,0.233333,0.135135,0.494037,0.541391,0
0.109589,0.265589,0.095652,0,0.025641,0.166667,0.162162,0.477002,0.629139,0
0.369863,0.720554,0.391304,0.264151,0.230769,0.333333,0.135135,0.609881,0.028146,1
0.561644,0.764434,0.547826,0.377358,0.153846,0.333333,0.162162,0.60477,0.033113,0
0.684932,0.528868,0.278261,0.283019,0.111111,0.3,0.189189,0.586031,0.072848,0
0.534247,0.401848,0.2,0,0.051282,0.233333,0.135135,0.50937,0.438742,0
0.013699,0.17552,0.034783,0,0.102564,0,0,0.540034,0.241722,0
0.09589,0.200924,0.078261,0.037736,0.094017,0.033333,0,0.475298,0.64404,0
0.191781,0.371824,0.173913,0,0.051282,0.1,0.243243,0.497445,0.518212,0
0.493151,0.718245,0.330435,0.113208,0.410256,0.266667,0.054054,0.55707,0.163907,0
0.027397,0.445727,0.121739,0,0.051282,0.333333,0.216216,0.424191,0.759934,0
0.30137,0.854503,0.704348,0,0.239316,0.3,0.108108,0.480409,0.615894,0
0.575342,0.669746,0.46087,0,0.179487,0.266667,0.189189,0.579216,0.087748,0
0.547945,0.623557,0.269565,0,0.025641,0.166667,0.540541,0.563884,0.140728,0
0.123288,0.152425,0.06087,0,0.025641,0.133333,0,0.456559,0.706954,0
0.657534,0.487298,0.365217,0,0.102564,0.3,0.054054,0.531516,0.299669,0
0.30137,0.803695,0.521739,0.075472,0.17094,0.266667,0.081081,0.497445,0.514901,0
0.273973,0.699769,0.608696,0,0.136752,0.5,0.324324,0.475298,0.635762,0
0.219178,0.330254,0.156522,0.056604,0.068376,0.166667,0,0.512777,0.415563,0
0.013699,0.272517,0.052174,0,0.076923,0.066667,0.135135,0.449744,0.720199,0
0.273973,0.429561,0.086957,0.150943,0.068376,0.133333,0.027027,0.468484,0.668874,0
0.342466,0.551963,0.330435,0.113208,0.273504,0.433333,0.081081,0.512777,0.417219,0
0.041096,0.060046,0.008696,0,0,0,0,0.488927,0.569536,0
0.547945,0.547344,0.173913,0.113208,0.230769,0.266667,0.027027,0.563884,0.142384,1
0.287671,0.833718,0.617391,0.396226,0.74359,0.4,0.108108,0.46678,0.672185,0
0.09589,0.508083,0.286957,0.018868,0.08547,0.233333,0.054054,0.424191,0.761589,0
0.027397,0.420323,0.130435,0,0.042735,0.333333,0,0.454855,0.711921,0
0.479452,0.484988,0.295652,0,0.059829,0.2,0.27027,0.517888,0.38245,1
0.438356,0.808314,0.669565,0.264151,0.675214,0.3,0.189189,0.649063,0.003311,0
0.356164,0.491917,0.269565,0.113208,0.051282,0.166667,0.135135,0.495741,0.531457,0
0.205479,0.376443,0.130435,0,0.042735,0.166667,0.081081,0.528109,0.32947,0
0.493151,0.632794,0.330435,0.226415,0.42735,0.333333,0.054054,0.548552,0.198675,0
0.315068,0.193995,0.113043,0,0.025641,0.066667,0.054054,0.528109,0.326159,1
0.452055,0.769053,0.66087,0.245283,0.188034,0.233333,0.135135,0.594549,0.051325,1
0.287671,0.401848,0.130435,0,0.145299,0.233333,0.162162,0.482112,0.602649,0
0.205479,0.182448,0.078261,0,0.111111,0.1,0.054054,0.482112,0.597682,0
0.136986,0.464203,0.208696,0.018868,0.273504,0.133333,0.027027,0.400341,0.773179,0
0.219178,0.334873,0.173913,0.09434,0.051282,0.1,0.135135,0.483816,0.587748,0
0.30137,0.618938,0.313043,0.320755,0.128205,0.333333,0.108108,0.473595,0.652318,0
